unix_timestamp,total_bytes,available_bytes,used_bytes,free_bytes
1711661453.863667,540332146688,527183269888,5477453824,523157078016
1711661453.87494,540332146688,527158497280,5502226432,523132305408
1711661453.8852754,540332146688,527158489088,5502214144,523132280832
1711661453.8954933,540332146688,527158538240,5502164992,523132329984
1711661453.9058118,540332146688,527145988096,5514715136,523119779840
1711661453.9161289,540332146688,527133405184,5527298048,523107196928
1711661453.926362,540332146688,527122919424,5537783808,523096711168
1711661453.936694,540332146688,527110336512,5550366720,523084128256
1711661453.9470124,540332146688,527100239872,5560434688,523074002944
1711661453.9572403,540332146688,527087656960,5573017600,523061420032
1711661453.9674587,540332146688,527077171200,5583503360,523050934272
1711661453.9776773,540332146688,527064330240,5596344320,523038093312
1711661453.9879777,540332146688,527052554240,5608120320,523026317312
1711661453.998195,540332146688,527033679872,5626994688,523007442944
1711661454.0084114,540332146688,527014805504,5645869056,522988568576
1711661454.01863,540332146688,526995931136,5664743424,522969694208
1711661454.0288622,540332146688,526977056768,5683617792,522950819840
1711661454.0391536,540332146688,526958182400,5702492160,522931945472
1711661454.0494905,540332146688,527039713280,5620961280,523013476352
1711661454.0598478,540332146688,527022678016,5637996544,522996441088
1711661454.0701246,540332146688,527007997952,5652676608,522981761024
1711661454.080463,540332146688,526991478784,5669195776,522965241856
1711661454.0907013,540332146688,526974701568,5685972992,522948464640
1711661454.1010602,540332146688,526960021504,5700653056,522933784576
1711661454.1114178,540332146688,527042326528,5618348032,523016089600
1711661454.1217754,540332146688,526958440448,5702234112,522932203520
1711661454.1321282,540332146688,526927540224,5733134336,522901303296
1711661454.1423662,540332146688,526910926848,5749747712,522884689920
1711661454.152705,540332146688,526887464960,5773209600,522861228032
1711661454.162943,540332146688,526853021696,5807652864,522826784768
1711661454.173314,540332146688,526946508800,5714165760,522920271872
1711661454.1836712,540332146688,526933925888,5726748672,522907688960
1711661454.1940277,540332146688,526921539584,5739134976,522895302656
1711661454.2043657,540332146688,526911053824,5749620736,522884816896
1711661454.2146034,540332146688,526898470912,5762203648,522872233984
1711661454.2249427,540332146688,526887727104,5772947456,522861490176
1711661454.2351608,540332146688,526875144192,5785530368,522848907264
1711661454.2455504,540332146688,526864658432,5796016128,522838421504
1711661454.2559094,540332146688,526854172672,5806501888,522827935744
1711661454.2662756,540332146688,526834008064,5826666496,522807771136
1711661454.276638,540332146688,526815133696,5845540864,522788896768
1711661454.2868533,540332146688,526796259328,5864415232,522770022400
1711661454.2970674,540332146688,526777384960,5883289600,522751148032
1711661454.3073034,540332146688,526758510592,5902163968,522732273664
1711661454.317599,540332146688,526843977728,5816696832,522817740800
1711661454.3278136,540332146688,526829039616,5831634944,522802802688
1711661454.3380482,540332146688,526812262400,5848412160,522786025472
1711661454.3484197,540332146688,526795485184,5865189376,522769248256
1711661454.3587313,540332146688,526780764160,5879889920,522754527232
1711661454.3690712,540332146688,526763986944,5896667136,522737750016
1711661454.379307,540332146688,526749306880,5911347200,522723069952
1711661454.3896673,540332146688,526787313664,5873340416,522761076736
1711661454.4000056,540332146688,526731997184,5928656896,522705760256
1711661454.4102426,540332146688,526710579200,5950074880,522684342272
1711661454.420581,540332146688,526692630528,5968023552,522666393600
