unix_timestamp,total_bytes,available_bytes,used_bytes,free_bytes
1711663375.858982,540332134400,520716124160,10887520256,504014532608
1711663375.8702023,540332134400,520692641792,10911002624,503991050240
1711663375.8804412,540332134400,520692383744,10911260672,503990792192
1711663375.8906777,540332134400,520689651712,10913992704,503988060160
1711663375.900893,540332134400,520677875712,10925768704,503976284160
1711663375.9110901,540332134400,520665325568,10938318848,503963701248
1711663375.9212856,540332134400,520654581760,10949062656,503952957440
1711663375.9314878,540332134400,520641998848,10961645568,503940374528
1711663375.9417403,540332134400,520631255040,10972389376,503929630720
1711663375.9519541,540332134400,520618672128,10984972288,503917047808
1711663375.9621491,540332134400,520608186368,10995458048,503906562048
1711663375.9723418,540332134400,520595976192,11007664128,503894302720
1711663375.9825325,540332134400,520582361088,11021279232,503880687616
1711663375.9927278,540332134400,520566759424,11036880896,503865085952
1711663376.0029235,540332134400,520547885056,11055755264,503846211584
1711663376.0131185,540332134400,520529010688,11074629632,503827337216
1711663376.023323,540332134400,520510136320,11093504000,503808462848
1711663376.033549,540332134400,520491003904,11112636416,503789330432
1711663376.043771,540332134400,520572276736,11031363584,503870603264
1711663376.0539641,540332134400,520557596672,11046043648,503855923200
1711663376.0641775,540332134400,520542658560,11060981760,503840985088
1711663376.074371,540332134400,520525881344,11077758976,503824207872
1711663376.0845895,540332134400,520511201280,11092439040,503809527808
1711663376.094785,540332134400,520494424064,11109216256,503792750592
1711663376.1050038,540332134400,520585375744,11018264576,503883702272
1711663376.1152146,540332134400,520503586816,11100053504,503801913344
1711663376.1254497,540332134400,520473481216,11130159104,503771807744
1711663376.135672,540332134400,520448000000,11155640320,503746326528
1711663376.1458948,540332134400,520423489536,11180150784,503721816064
1711663376.1561165,540332134400,520397676544,11205963776,503696003072
1711663376.1663277,540332134400,520480501760,11123138560,503778828288
1711663376.176575,540332134400,520470016000,11133624320,503768342528
1711663376.186775,540332134400,520457433088,11146207232,503755759616
1711663376.1970196,540332134400,520447213568,11156426752,503745531904
1711663376.2072172,540332134400,520434372608,11169267712,503732690944
1711663376.2174828,540332134400,520423886848,11179753472,503722205184
1711663376.2277324,540332134400,520411303936,11192336384,503709622272
1711663376.2379816,540332134400,520400818176,11202822144,503699136512
1711663376.2482276,540332134400,520389816320,11213824000,503688134656
1711663376.258473,540332134400,520370683904,11232956416,503669002240
1711663376.2687159,540332134400,520351809536,11251830784,503650127872
1711663376.2789054,540332134400,520332935168,11270705152,503631253504
1711663376.2891178,540332134400,520313802752,11289837568,503612121088
1711663376.2993133,540332134400,520294670336,11308969984,503592988672
1711663376.3095393,540332134400,520379879424,11223760896,503678197760
1711663376.3197582,540332134400,520363102208,11240538112,503661420544
1711663376.3299782,540332134400,520348164096,11255476224,503646482432
1711663376.3401923,540332134400,520331644928,11271995392,503629963264
1711663376.3504112,540332134400,520315138048,11288502272,503613456384
1711663376.3606534,540332134400,520300457984,11303182336,503598776320
1711663376.3708415,540332134400,520283680768,11319959552,503581999104
1711663376.3810313,540332134400,520321945600,11281694720,503620263936
1711663376.3912208,540332134400,520277233664,11326406656,503575552000
1711663376.4014277,540332134400,520261349376,11342270464,503559667712
1711663376.4116268,540332134400,520238219264,11364696064,503537242112
1711663376.4218297,540332134400,520223109120,11380510720,503521427456
1711663376.4320328,540332134400,520207020032,11396599808,503505338368
1711663376.4422495,540332134400,520187506688,11416113152,503485825024
1711663376.4524488,540332134400,520281026560,11322593280,503579344896
1711663376.4626427,540332134400,520270540800,11333079040,503568859136
1711663376.472838,540332134400,520260055040,11343564800,503558373376
1711663376.4830348,540332134400,520247472128,11356147712,503545790464
1711663376.4932358,540332134400,520237187072,11366432768,503535472640
1711663376.5034473,540332134400,520226701312,11376918528,503524986880
1711663376.5136552,540332134400,520214118400,11389501440,503512403968
1711663376.5239007,540332134400,520204181504,11399438336,503502434304
1711663376.5340998,540332134400,520191598592,11412021248,503489851392
1711663376.544295,540332134400,520179015680,11424604160,503477268480
1711663376.5544977,540332134400,520160141312,11443478528,503458394112
1711663376.5647273,540332134400,520141017088,11462606848,503439261696
1711663376.5749657,540332134400,520122916864,11480707072,503421161472
1711663376.5852299,540332134400,520104042496,11499581440,503402287104
1711663376.595498,540332134400,520085168128,11518455808,503383412736
1711663376.6057627,540332134400,520167247872,11436376064,503465492480
1711663376.616025,540332134400,520152567808,11451056128,503450812416
1711663376.6262796,540332134400,520135876608,11467747328,503434121216
1711663376.6365528,540332134400,520119099392,11484524544,503417344000
1711663376.6467998,540332134400,520104677376,11498946560,503402921984
1711663376.6570642,540332134400,520088158208,11515465728,503386402816
1711663376.667346,540332134400,520146845696,11456778240,503445090304
1711663376.6777606,540332134400,520089731072,11513892864,503387975680
1711663376.68818,540332134400,520062091264,11541532672,503360335872
1711663376.6985204,540332134400,520040259584,11563364352,503338504192
1711663376.7088542,540332134400,520022495232,11581128704,503320739840
1711663376.7191668,540332134400,520011907072,11591716864,503310151680
1711663376.7295043,540332134400,519987740672,11615883264,503285985280
1711663376.7398,540332134400,520087031808,11516592128,503385276416
1711663376.7500846,540332134400,520076288000,11527335936,503374532608
1711663376.7603552,540332134400,520063705088,11539918848,503361949696
1711663376.7705946,540332134400,520051380224,11552243712,503349624832
1711663376.7808204,540332134400,520040419328,11563204608,503338622976
1711663376.7910457,540332134400,520027836416,11575787520,503326040064
1711663376.8012645,540332134400,520017866752,11585757184,503316070400
1711663376.8114958,540332134400,520005283840,11598340096,503303487488
1711663376.8217132,540332134400,519994798080,11608825856,503293001728
1711663376.8319318,540332134400,519979118592,11624505344,503277322240
1711663376.8421485,540332134400,519959986176,11643637760,503258189824
1711663376.8523815,540332134400,519940853760,11662770176,503239057408
1711663376.8626463,540332134400,519921979392,11681644544,503220183040
1711663376.8729217,540332134400,519903318016,11700305920,503201521664
1711663376.8831778,540332134400,519884701696,11718922240,503182905344
1711663376.893467,540332134400,519969878016,11633745920,503268081664
1711663376.90371,540332134400,519955197952,11648425984,503253401600
1711663376.9139721,540332134400,519938420736,11665203200,503236624384
1711663376.9242115,540332134400,519921901568,11681722368,503220105216
1711663376.9344537,540332134400,519907221504,11696402432,503205425152
1711663376.944687,540332134400,519890444288,11713179648,503188647936
1711663376.9549334,540332134400,519956262912,11645263872,503256563712
1711663376.965304,540332134400,519881502720,11722121216,503179706368
1711663376.975669,540332134400,519846006784,11757617152,503144210432
1711663376.9859822,540332134400,519812800512,11790823424,503111004160
1711663376.996336,540332134400,519785181184,11818442752,503083384832
1711663377.006614,540332134400,519879176192,11724447744,503177379840
1711663377.016878,540332134400,519868690432,11734933504,503166894080
1711663377.0271337,540332134400,519858249728,11745374208,503156453376
1711663377.037414,540332134400,519845699584,11757924352,503143903232
1711663377.0476658,540332134400,519836135424,11767488512,503134339072
1711663377.0579038,540332134400,519823810560,11779813376,503122014208
1711663377.0681396,540332134400,519813324800,11790299136,503111528448
1711663377.0783498,540332134400,519800741888,11802882048,503098945536
1711663377.0885792,540332134400,519789481984,11814141952,503087685632
1711663377.098787,540332134400,519770607616,11833016320,503068811264
1711663377.1090398,540332134400,519751475200,11852148736,503049678848
1711663377.1193085,540332134400,519732600832,11871023104,503030804480
1711663377.1295807,540332134400,519713726464,11889897472,503011930112
1711663377.1398494,540332134400,519694852096,11908771840,502993055744
1711663377.1501176,540332134400,519777705984,11825917952,503075909632
1711663377.1603775,540332134400,519760928768,11842695168,503059132416
1711663377.170614,540332134400,519744151552,11859472384,503042355200
1711663377.1808698,540332134400,519729471488,11874152448,503027675136
1711663377.1911173,540332134400,519712694272,11890929664,503010897920
1711663377.2013793,540332134400,519695917056,11907706880,502994120704
1711663377.2116468,540332134400,519771930624,11831693312,503070134272
1711663377.221972,540332134400,519691980800,11911643136,502990184448
1711663377.232332,540332134400,519654010880,11949613056,502952214528
1711663377.2426906,540332134400,519628476416,11974623232,502927204352
1711663377.2530682,540332134400,519595024384,12008599552,502893228032
1711663377.2633276,540332134400,519686971392,11916652544,502985175040
1711663377.2735827,540332134400,519674388480,11929235456,502972592128
1711663377.2838204,540332134400,519663902720,11939721216,502962106368
1711663377.294052,540332134400,519651319808,11952304128,502949523456
1711663377.304275,540332134400,519638736896,11964887040,502936940544
1711663377.3144884,540332134400,519628251136,11975372800,502926454784
1711663377.324708,540332134400,519615668224,11987955712,502913871872
1711663377.3349187,540332134400,519605182464,11998441472,502903386112
1711663377.3451273,540332134400,519592857600,12010766336,502891061248
1711663377.3553214,540332134400,519578468352,12025155584,502876672000
1711663377.365553,540332134400,519559593984,12044029952,502857797632
1711663377.3757586,540332134400,519540461568,12063162368,502838665216
1711663377.385963,540332134400,519521587200,12082036736,502819790848
1711663377.3961723,540332134400,519500615680,12103008256,502798819328
1711663377.4063923,540332134400,519585308672,12018315264,502883512320
1711663377.41661,540332134400,519569047552,12034572288,502867251200
1711663377.4268355,540332134400,519554883584,12048736256,502853087232
1711663377.4370735,540332134400,519538106368,12065513472,502836310016
1711663377.4473052,540332134400,519521329152,12082290688,502819532800
1711663377.457558,540332134400,519505068032,12098551808,502803271680
1711663377.4677913,540332134400,519490387968,12113231872,502788591616
1711663377.4780571,540332134400,519535460352,12068159488,502833664000
1711663377.4884317,540332134400,519465234432,12138385408,502763438080
1711663377.4987836,540332134400,519442518016,12161101824,502740721664
1711663377.5091484,540332134400,519408345088,12195274752,502706548736
1711663377.5194385,540332134400,519385583616,12218036224,502683787264
1711663377.5297246,540332134400,519479943168,12123676672,502778146816
1711663377.5399773,540332134400,519467618304,12136001536,502765821952
1711663377.5501997,540332134400,519457132544,12146487296,502755336192
1711663377.5604475,540332134400,519444549632,12159070208,502742753280
1711663377.5706635,540332134400,519431966720,12171653120,502730170368
1711663377.5808957,540332134400,519421480960,12182138880,502719684608
1711663377.5911257,540332134400,519408898048,12194721792,502707101696
1711663377.601357,540332134400,519398412288,12205207552,502696615936
1711663377.6115866,540332134400,519385059328,12218560512,502683262976
1711663377.621798,540332134400,519366184960,12237434880,502664388608
1711663377.632071,540332134400,519347052544,12256567296,502645256192
1711663377.642293,540332134400,519328178176,12275441664,502626381824
1711663377.6525168,540332134400,519309819904,12293799936,502608023552
1711663377.6627216,540332134400,519291260928,12312358912,502589464576
1711663377.6729436,540332134400,519376953344,12226666496,502675156992
1711663377.6831465,540332134400,519359918080,12243701760,502658121728
