executor,connector,submission_method,task_chain_length,task_data_bytes,task_overhead_fraction,task_sleep,task_timestamps,workflow_makespan_ms
DaskExecutor,RedisConnector,sequential,8,10000000,0.1,1.0,1709934584.2165174-1709934584.2188616-1709934584.3190193-1709934584.3314145-1709934585.2199376-1709934585.2464976-1709934585.2506993:1709934585.2514153-1709934585.2540557-1709934585.3542082-1709934585.367425-1709934586.2548215-1709934586.280868-1709934586.2855358:1709934586.2861998-1709934586.288382-1709934586.3885372-1709934586.4013698-1709934587.2894704-1709934587.3151877-1709934587.3194993:1709934587.3201687-1709934587.32223-1709934587.4223897-1709934587.4353309-1709934588.3233306-1709934588.349782-1709934588.3539228:1709934588.3547013-1709934588.3570192-1709934588.4571784-1709934588.4698882-1709934589.3581123-1709934589.383705-1709934589.3874786:1709934589.3884766-1709934589.3905175-1709934589.4906693-1709934589.5029879-1709934590.3916056-1709934590.4183578-1709934590.4227512:1709934590.4239678-1709934590.4259634-1709934590.526119-1709934590.5392058-1709934591.4270618-1709934591.4535835-1709934591.4574423:1709934591.4584394-1709934591.460491-1709934591.5606236-1709934591.572836-1709934592.4615593-1709934592.4875314-1709934592.4921725,8308.347273
DaskExecutor,RedisConnector,sequential,8,10000000,0.1,1.0,1709934592.5252168-1709934592.528189-1709934592.628347-1709934592.641495-1709934593.5292833-1709934593.5550451-1709934593.5591292:1709934593.5598059-1709934593.561869-1709934593.6620207-1709934593.6781683-1709934594.5629537-1709934594.589442-1709934594.5936384:1709934594.5947597-1709934594.5969565-1709934594.6971283-1709934594.7097335-1709934595.5980637-1709934595.6237628-1709934595.6282434:1709934595.629206-1709934595.6313233-1709934595.731474-1709934595.7472858-1709934596.632394-1709934596.6585395-1709934596.6624486:1709934596.6631305-1709934596.6654096-1709934596.7655652-1709934596.7813895-1709934597.6664984-1709934597.6931655-1709934597.6971803:1709934597.6981776-1709934597.6999922-1709934597.8001485-1709934597.8160841-1709934598.7010784-1709934598.7271802-1709934598.731615:1709934598.7323685-1709934598.7345893-1709934598.8347492-1709934598.8477638-1709934599.735692-1709934599.7614918-1709934599.7660604:1709934599.7667446-1709934599.768969-1709934599.8691194-1709934599.8817952-1709934600.7700558-1709934600.79647-1709934600.8002849,8308.535356
DaskExecutor,RedisConnector,sequential,8,10000000,0.1,1.0,1709934600.8341637-1709934600.8367076-1709934600.9368718-1709934600.949941-1709934601.8378077-1709934601.8640144-1709934601.8678885:1709934601.86889-1709934601.8706486-1709934601.9708037-1709934601.9836981-1709934602.8717391-1709934602.8981066-1709934602.9027343:1709934602.9037964-1709934602.9057806-1709934603.0059237-1709934603.0178888-1709934603.9068568-1709934603.933144-1709934603.9377513:1709934603.9384077-1709934603.940766-1709934604.0409226-1709934604.0534804-1709934604.9418657-1709934604.9682164-1709934604.972656:1709934604.973632-1709934604.975579-1709934605.075732-1709934605.0885158-1709934605.9766684-1709934606.0031214-1709934606.007407:1709934606.0081294-1709934606.0104456-1709934606.1106055-1709934606.1233263-1709934607.0115488-1709934607.038084-1709934607.0427094:1709934607.0433939-1709934607.0460746-1709934607.1462176-1709934607.1617332-1709934608.0471518-1709934608.0734198-1709934608.0777283:1709934608.0784378-1709934608.080894-1709934608.1810536-1709934608.1968808-1709934609.0819843-1709934609.1089323-1709934609.113566,8311.853594
DaskExecutor,RedisConnector,sequential,8,10000000,0.1,1.0,1709934609.1547534-1709934609.1576052-1709934609.2577357-1709934609.2709675-1709934610.1586668-1709934610.1845744-1709934610.188526:1709934610.1893485-1709934610.1912777-1709934610.2914307-1709934610.303818-1709934611.192367-1709934611.2188325-1709934611.2235906:1709934611.224349-1709934611.2266614-1709934611.3268116-1709934611.3390634-1709934612.2278378-1709934612.2538092-1709934612.2577155:1709934612.2587104-1709934612.2607713-1709934612.360931-1709934612.373457-1709934613.2618668-1709934613.2891233-1709934613.2934892:1709934613.2943056-1709934613.2966042-1709934613.396751-1709934613.409098-1709934614.2976885-1709934614.3238568-1709934614.3277295:1709934614.328471-1709934614.3308372-1709934614.4309852-1709934614.4433177-1709934615.3319182-1709934615.3578641-1709934615.3618398:1709934615.3625264-1709934615.3647132-1709934615.4648688-1709934615.4776342-1709934616.3658028-1709934616.392525-1709934616.3965366:1709934616.397418-1709934616.3996754-1709934616.4998236-1709934616.5120232-1709934617.400747-1709934617.4268184-1709934617.4383185,8317.439443
DaskExecutor,RedisConnector,sequential,8,10000000,0.1,1.0,1709934617.4720945-1709934617.4797974-1709934617.5799584-1709934617.5953758-1709934618.4808896-1709934618.5073507-1709934618.5119839:1709934618.5128427-1709934618.5150177-1709934618.615175-1709934618.6301286-1709934619.516112-1709934619.542221-1709934619.546222:1709934619.5470397-1709934619.5489705-1709934619.6491146-1709934619.664783-1709934620.5500455-1709934620.5765069-1709934620.5811677:1709934620.5821447-1709934620.5843532-1709934620.6845102-1709934620.6970348-1709934621.5854454-1709934621.6110826-1709934621.6151001:1709934621.6157656-1709934621.6180656-1709934621.7182338-1709934621.7339644-1709934622.619167-1709934622.645826-1709934622.650021:1709934622.6508474-1709934622.6529005-1709934622.7530458-1709934622.765929-1709934623.65398-1709934623.6804395-1709934623.6847596:1709934623.6859994-1709934623.6878712-1709934623.7880273-1709934623.8004103-1709934624.688964-1709934624.7148972-1709934624.7191744:1709934624.7198374-1709934624.7222311-1709934624.8223953-1709934624.8351398-1709934625.7228208-1709934625.7497897-1709934625.7540784,8314.499468
DaskExecutor,RedisConnector,pipelined,8,10000000,0.1,1.0,1709934625.7900755-1709934625.792109-1709934625.8922567-1709934625.905245-1709934626.7931886-1709934626.8193886-1709934626.8228602:1709934626.6919656-1709934626.6947455-1709934626.7948074-1709934626.8321204-1709934627.6957037-1709934627.721597-1709934627.726607:1709934627.5937414-1709934627.5961995-1709934627.6963396-1709934627.733869-1709934628.5972366-1709934628.6237295-1709934628.6299174:1709934628.4961302-1709934628.499281-1709934628.5994225-1709934628.6390405-1709934629.5003285-1709934629.5267951-1709934629.5337174:1709934629.3980472-1709934629.400506-1709934629.50066-1709934629.5389047-1709934630.4015734-1709934630.432148-1709934630.4368918:1709934630.2998977-1709934630.3025367-1709934630.4026768-1709934630.440187-1709934631.3035862-1709934631.329647-1709934631.340868:1709934631.202106-1709934631.2051666-1709934631.3053067-1709934631.3441713-1709934632.2062228-1709934632.2326875-1709934632.2451344:1709934632.104096-1709934632.1067884-1709934632.2069435-1709934632.2449956-1709934633.1078527-1709934633.1341076-1709934633.148459,7384.223187
DaskExecutor,RedisConnector,pipelined,8,10000000,0.1,1.0,1709934633.1741054-1709934633.1762698-1709934633.276421-1709934633.2891862-1709934634.1773524-1709934634.2042546-1709934634.207106:1709934634.0759575-1709934634.07852-1709934634.178675-1709934634.2161725-1709934635.0795708-1709934635.109616-1709934635.1127913:1709934634.9782214-1709934634.9809217-1709934635.08106-1709934635.1175208-1709934635.9819708-1709934636.008371-1709934636.0168288:1709934635.880779-1709934635.8829708-1709934635.9831238-1709934636.021011-1709934636.8840382-1709934636.9168162-1709934636.9205813:1709934636.78284-1709934636.7858174-1709934636.885969-1709934636.9250467-1709934637.7868724-1709934637.8130183-1709934637.8244643:1709934637.6865017-1709934637.6872294-1709934637.787386-1709934637.8287094-1709934638.688293-1709934638.7146308-1709934638.728569:1709934638.588399-1709934638.5909436-1709934638.691087-1709934638.726394-1709934639.5919836-1709934639.617853-1709934639.6322892:1709934639.4901996-1709934639.492576-1709934639.5927162-1709934639.629374-1709934640.4936264-1709934640.5201252-1709934640.5363662,7387.317093
DaskExecutor,RedisConnector,pipelined,8,10000000,0.1,1.0,1709934640.5611727-1709934640.5690012-1709934640.6691585-1709934640.6819596-1709934641.570081-1709934641.5960379-1709934641.5994515:1709934641.4636047-1709934641.4659874-1709934641.5661504-1709934641.60929-1709934642.4670534-1709934642.5001678-1709934642.5038216:1709934642.3655019-1709934642.3682797-1709934642.4684165-1709934642.5081306-1709934643.369326-1709934643.4017391-1709934643.4076133:1709934643.2673464-1709934643.2696774-1709934643.369827-1709934643.4100227-1709934644.270737-1709934644.3008003-1709934644.3115785:1709934644.1695728-1709934644.1724272-1709934644.2725604-1709934644.3080332-1709934645.1734521-1709934645.1993997-1709934645.215362:1709934645.071551-1709934645.0735683-1709934645.1737027-1709934645.2122135-1709934646.0746112-1709934646.1007507-1709934646.1189554:1709934645.973392-1709934645.97614-1709934646.0762706-1709934646.1137173-1709934646.9771776-1709934647.0077202-1709934647.0227132:1709934646.875705-1709934646.8780344-1709934646.978172-1709934647.0156858-1709934647.8790798-1709934647.9054146-1709934647.9261677,7389.307785
DaskExecutor,RedisConnector,pipelined,8,10000000,0.1,1.0,1709934647.9517682-1709934647.954048-1709934648.054198-1709934648.0671356-1709934648.9551303-1709934648.9818928-1709934648.9850025:1709934648.8539612-1709934648.8563242-1709934648.9564655-1709934648.9936895-1709934649.85738-1709934649.8837986-1709934649.8885105:1709934649.756323-1709934649.758642-1709934649.858784-1709934649.8974578-1709934650.7596922-1709934650.789704-1709934650.7931619:1709934650.6581962-1709934650.660556-1709934650.760707-1709934650.7995787-1709934651.661617-1709934651.6882806-1709934651.6969676:1709934651.560551-1709934651.562961-1709934651.6631203-1709934651.7045033-1709934652.5640213-1709934652.5965374-1709934652.6008124:1709934652.4639482-1709934652.4652913-1709934652.5654328-1709934652.6045215-1709934653.4663491-1709934653.492743-1709934653.5050855:1709934653.3660696-1709934653.3681004-1709934653.4682398-1709934653.5057936-1709934654.3691432-1709934654.3953104-1709934654.408579:1709934654.26799-1709934654.270461-1709934654.3706021-1709934654.409833-1709934655.2715118-1709934655.298105-1709934655.312359,7385.766405
DaskExecutor,RedisConnector,pipelined,8,10000000,0.1,1.0,1709934655.3377695-1709934655.3399496-1709934655.4400826-1709934655.452683-1709934656.3410113-1709934656.3670104-1709934656.3699117:1709934656.2397296-1709934656.2424133-1709934656.3425572-1709934656.3803413-1709934657.2434726-1709934657.2694285-1709934657.2739186:1709934657.141971-1709934657.146534-1709934657.24667-1709934657.284768-1709934658.1475725-1709934658.173944-1709934658.1784396:1709934658.0442176-1709934658.0471077-1709934658.1472552-1709934658.1886022-1709934659.0481439-1709934659.0742526-1709934659.0819364:1709934658.9464471-1709934658.9489434-1709934659.0490975-1709934659.0876195-1709934659.9500034-1709934659.9811084-1709934659.98596:1709934659.8486948-1709934659.8508008-1709934659.9509552-1709934659.9890738-1709934660.8518627-1709934660.8785996-1709934660.8897834:1709934660.7509308-1709934660.7536674-1709934660.8538072-1709934660.8913417-1709934661.754726-1709934661.7815142-1709934661.7934654:1709934661.6525893-1709934661.6555722-1709934661.7557275-1709934661.7947423-1709934662.656643-1709934662.683025-1709934662.6972802,7384.438858
DaskExecutor,RedisConnector,sequential,8,10000000,0.2,1.0,1709934662.7227385-1709934662.7251835-1709934662.9254441-1709934662.9384153-1709934663.7262785-1709934663.7525878-1709934663.7567255:1709934663.7573872-1709934663.7599452-1709934663.9602053-1709934663.9723725-1709934664.7610254-1709934664.7872694-1709934664.7917657:1709934664.7924452-1709934664.7949185-1709934664.9951816-1709934665.0082288-1709934665.7960098-1709934665.8222144-1709934665.8260705:1709934665.8271215-1709934665.8294501-1709934666.0297642-1709934666.0426846-1709934666.8305962-1709934666.856771-1709934666.8610702:1709934666.8620093-1709934666.864196-1709934667.0644374-1709934667.0802562-1709934667.865268-1709934667.8917098-1709934667.8960161:1709934667.8968084-1709934667.8990471-1709934668.0996284-1709934668.1145952-1709934668.900459-1709934668.9264805-1709934668.9304628:1709934668.9315324-1709934668.9333577-1709934669.1336162-1709934669.1485848-1709934669.9344518-1709934669.9607449-1709934669.965335:1709934669.9659996-1709934669.968329-1709934670.168572-1709934670.181291-1709934670.9694018-1709934670.9959211-1709934671.0002244,8311.016674
DaskExecutor,RedisConnector,sequential,8,10000000,0.2,1.0,1709934671.033539-1709934671.0360844-1709934671.2363386-1709934671.249572-1709934672.0375996-1709934672.063906-1709934672.0682244:1709934672.0689-1709934672.0710688-1709934672.2713246-1709934672.2843308-1709934673.0721645-1709934673.0986571-1709934673.1029634:1709934673.1037295-1709934673.1059258-1709934673.3061676-1709934673.3188696-1709934674.1069996-1709934674.1332855-1709934674.1379905:1709934674.1389983-1709934674.1415167-1709934674.3417842-1709934674.3542476-1709934675.14262-1709934675.16946-1709934675.173864:1709934675.1746864-1709934675.1770072-1709934675.3772674-1709934675.390529-1709934676.178349-1709934676.2048707-1709934676.2087226:1709934676.2095373-1709934676.2120903-1709934676.4123318-1709934676.425372-1709934677.2131636-1709934677.239583-1709934677.2442374:1709934677.2452428-1709934677.2472703-1709934677.447517-1709934677.462677-1709934678.2483542-1709934678.2743819-1709934678.2787015:1709934678.2796075-1709934678.2815626-1709934678.4818203-1709934678.4977303-1709934679.2826498-1709934679.309317-1709934679.3136163,8312.951875
DaskExecutor,RedisConnector,sequential,8,10000000,0.2,1.0,1709934679.3468213-1709934679.3497643-1709934679.5500243-1709934679.5630054-1709934680.3508506-1709934680.377109-1709934680.381467:1709934680.3824964-1709934680.3850412-1709934680.5852818-1709934680.5975478-1709934681.3861165-1709934681.412622-1709934681.4170961:1709934681.417765-1709934681.419914-1709934681.6201532-1709934681.632579-1709934682.4209878-1709934682.4474082-1709934682.451941:1709934682.452928-1709934682.4549184-1709934682.6551888-1709934682.6681962-1709934683.4560256-1709934683.4825487-1709934683.4868855:1709934683.4875536-1709934683.4900863-1709934683.690344-1709934683.7031767-1709934684.4911768-1709934684.5172818-1709934684.521892:1709934684.5227618-1709934684.525098-1709934684.7253585-1709934684.7384846-1709934685.5261915-1709934685.5523517-1709934685.5568364:1709934685.557503-1709934685.5596912-1709934685.7599444-1709934685.772694-1709934686.560776-1709934686.586947-1709934686.591269:1709934686.592096-1709934686.5948064-1709934686.795076-1709934686.8082066-1709934687.5959103-1709934687.62194-1709934687.6261492,8311.995046
DaskExecutor,RedisConnector,sequential,8,10000000,0.2,1.0,1709934687.6595051-1709934687.662007-1709934687.862266-1709934687.8778045-1709934688.6630855-1709934688.689037-1709934688.6932514:1709934688.6947815-1709934688.696335-1709934688.8965724-1709934688.9117644-1709934689.6974041-1709934689.7244115-1709934689.7283247:1709934689.7293127-1709934689.73148-1709934689.9317207-1709934689.9474602-1709934690.7325583-1709934690.7592468-1709934690.7637038:1709934690.7646906-1709934690.7667112-1709934690.9668207-1709934690.9796824-1709934691.767638-1709934691.793674-1709934691.7981896:1709934691.7992716-1709934691.801552-1709934692.0018167-1709934692.0179794-1709934692.8026483-1709934692.8289835-1709934692.8335323:1709934692.8341963-1709934692.8365922-1709934693.0368538-1709934693.0497231-1709934693.8376853-1709934693.86383-1709934693.8678248:1709934693.8685462-1709934693.8709924-1709934694.0712469-1709934694.083534-1709934694.8720663-1709934694.8981256-1709934694.90214:1709934694.903266-1709934694.9052374-1709934695.1054914-1709934695.1183014-1709934695.9063356-1709934695.9318662-1709934695.936009,8310.475925
DaskExecutor,RedisConnector,sequential,8,10000000,0.2,1.0,1709934695.9708495-1709934695.9732058-1709934696.1734626-1709934696.1870909-1709934696.974302-1709934697.0012915-1709934697.006036:1709934697.0068264-1709934697.0091472-1709934697.2093954-1709934697.2213676-1709934698.0102336-1709934698.0358503-1709934698.0401576:1709934698.0408146-1709934698.0430207-1709934698.2432585-1709934698.256383-1709934699.0440738-1709934699.0704515-1709934699.0743027:1709934699.0751338-1709934699.0773773-1709934699.2776394-1709934699.2896154-1709934700.0786655-1709934700.103823-1709934700.1076884:1709934700.1088512-1709934700.1112373-1709934700.3114965-1709934700.3241506-1709934701.1123123-1709934701.13866-1709934701.146443:1709934701.1472056-1709934701.1493475-1709934701.3496087-1709934701.3620222-1709934702.1504414-1709934702.1754725-1709934702.1792543:1709934702.1800606-1709934702.1821506-1709934702.3824103-1709934702.3988497-1709934703.1832447-1709934703.209595-1709934703.2142372:1709934703.215229-1709934703.2174222-1709934703.4176695-1709934703.4328601-1709934704.2185001-1709934704.2438176-1709934704.2475328,8310.50938
DaskExecutor,RedisConnector,pipelined,8,10000000,0.2,1.0,1709934704.283911-1709934704.2852688-1709934704.4855223-1709934704.4991753-1709934705.2863536-1709934705.3129907-1709934705.31658:1709934705.085747-1709934705.0888126-1709934705.2890537-1709934705.3247702-1709934706.0900142-1709934706.1162353-1709934706.1206234:1709934705.8873851-1709934705.8898954-1709934706.090143-1709934706.1291964-1709934706.8909473-1709934706.917244-1709934706.9243658:1709934706.689509-1709934706.6919303-1709934706.8921623-1709934706.9298534-1709934707.6929543-1709934707.7249517-1709934707.7279284:1709934707.4916542-1709934707.4943283-1709934707.6945684-1709934707.7334123-1709934708.4953747-1709934708.5218372-1709934708.5317934:1709934708.293882-1709934708.2963161-1709934708.4965563-1709934708.5376492-1709934709.297363-1709934709.3237963-1709934709.33581:1709934709.0958314-1709934709.0983703-1709934709.2986255-1709934709.3360605-1709934710.0994287-1709934710.1301641-1709934710.1395786:1709934709.8980532-1709934709.9003675-1709934710.100602-1709934710.1378748-1709934710.9014096-1709934710.9271038-1709934710.944,6685.533306
