unix_timestamp,total_bytes,available_bytes,used_bytes,free_bytes
1709952450.5011477,16320466944,14650912768,1396957184,14646296576
1709952450.511351,16320466944,14631301120,1416568832,14626684928
1709952450.521498,16320466944,14617886720,1429983232,14613266432
1709952450.5316489,16320466944,14616854528,1431015424,14612234240
1709952450.5418172,16320466944,14599303168,1448566784,14594682880
1709952450.55196,16320466944,14586724352,1461145600,14582099968
1709952450.5620995,16320466944,14569947136,1477922816,14565322752
1709952450.57225,16320466944,14557106176,1490763776,14552481792
1709952450.5823884,16320466944,14544523264,1503346688,14539898880
1709952450.5925274,16320466944,14527504384,1520349184,14522863616
1709952450.6026726,16320466944,14514151424,1533702144,14509506560
1709952450.6128385,16320466944,14491889664,1555963904,14487244800
1709952450.6230054,16320466944,14470918144,1576935424,14466273280
1709952450.633191,16320466944,14449946624,1597906944,14445301760
1709952450.643365,16320466944,14424526848,1623326720,14419877888
1709952450.6535113,16320466944,14499528704,1548304384,14494879744
1709952450.6636522,16320466944,14486945792,1560887296,14482296832
1709952450.6738207,16320466944,14465974272,1581858816,14461325312
1709952450.6839693,16320466944,14445002752,1602830336,14440353792
1709952450.694134,16320466944,14424031232,1623801856,14419382272
1709952450.7042997,16320466944,14511562752,1536270336,14506913792
1709952450.7144349,16320466944,14477750272,1570082816,14473101312
1709952450.724574,16320466944,14448390144,1599442944,14443741184
1709952450.7347114,16320466944,14414835712,1632997376,14410186752
1709952450.7448537,16320466944,14373781504,1674051584,14369132544
1709952450.7550018,16320466944,14332649472,1715183616,14328000512
1709952450.765158,16320466944,14412128256,1635704832,14407479296
1709952450.7752953,16320466944,14395744256,1652088832,14391095296
1709952450.7854261,16320466944,14379229184,1668603904,14374580224
1709952450.795573,16320466944,14363230208,1684602880,14358581248
1709952450.8057313,16320466944,14346457088,1701376000,14341808128
1709952450.8158786,16320466944,14330200064,1717633024,14325551104
1709952450.826014,16320466944,14313168896,1734664192,14308519936
1709952450.8361506,16320466944,14264524800,1783308288,14259875840
1709952450.8463166,16320466944,14215835648,1831997440,14211186688
1709952450.856495,16320466944,14253756416,1794076672,14249107456
1709952450.866674,16320466944,14164385792,1883447296,14159736832
1709952450.8768458,16320466944,14002905088,2044928000,13998256128
1709952450.887036,16320466944,14180012032,1867821056,14175363072
1709952450.8971844,16320466944,14303903744,1743929344,14299254784
1709952450.9073286,16320466944,14211526656,1836306432,14206877696
1709952450.9174626,16320466944,14308102144,1739730944,14303453184
1709952450.9275956,16320466944,14308102144,1739730944,14303453184
1709952450.937742,16320466944,14308102144,1739730944,14303453184
1709952450.9478788,16320466944,14307586048,1740247040,14302937088
1709952450.9580112,16320466944,14307586048,1740247040,14302937088
1709952450.9681656,16320466944,14307586048,1740247040,14302937088
1709952450.9783068,16320466944,14307586048,1740247040,14302937088
1709952450.9884439,16320466944,14307586048,1740247040,14302937088
1709952450.9985802,16320466944,14307586048,1740247040,14302937088
1709952451.008728,16320466944,14307586048,1740247040,14302937088
1709952451.0189168,16320466944,14307586048,1740247040,14302937088
1709952451.029057,16320466944,14307586048,1740247040,14302937088
1709952451.0391858,16320466944,14307586048,1740247040,14302937088
1709952451.049319,16320466944,14307586048,1740247040,14302937088
1709952451.0594451,16320466944,14307586048,1740247040,14302937088
1709952451.0695872,16320466944,14307586048,1740247040,14302937088
1709952451.0797203,16320466944,14307586048,1740247040,14302937088
1709952451.0898666,16320466944,14307586048,1740247040,14302937088
1709952451.1000092,16320466944,14307586048,1740247040,14302937088
1709952451.1101415,16320466944,14305509376,1742323712,14300860416
1709952451.1202796,16320466944,14305509376,1742323712,14300860416
1709952451.1304138,16320466944,14305509376,1742323712,14300860416
1709952451.140541,16320466944,14305509376,1742323712,14300860416
