unix_timestamp,total_bytes,available_bytes,used_bytes,free_bytes
1711594177.5340536,540332150784,523129876480,5694504960,521076744192
1711594177.5453448,540332150784,523107962880,5716398080,521054810112
1711594177.555624,540332150784,523108003840,5716357120,521054851072
1711594177.5658011,540332150784,523105423360,5718937600,521052270592
1711594177.576009,540332150784,523092578304,5731778560,521039421440
1711594177.5862398,540332150784,523082092544,5742264320,521028935680
1711594177.5965753,540332150784,523069509632,5754847232,521016352768
1711594177.6069067,540332150784,523059023872,5765332992,521005867008
1711594177.6172357,540332150784,523046440960,5777915904,520993284096
1711594177.6275506,540332150784,523035455488,5788884992,520982282240
1711594177.6377802,540332150784,523022872576,5801467904,520969699328
1711594177.6481073,540332150784,523012386816,5811953664,520959213568
1711594177.6583362,540332150784,522996932608,5827407872,520943759360
1711594177.6686668,540332150784,522978058240,5846282240,520924884992
1711594177.678996,540332150784,522961281024,5863059456,520908107776
1711594177.6893315,540332150784,522942406656,5881933824,520889233408
1711594177.6996496,540332150784,522923532288,5900808192,520870359040
1711594177.7098749,540332150784,522904399872,5919940608,520851226624
1711594177.7201388,540332150784,522985672704,5838667776,520932499456
1711594177.7303667,540332150784,522971508736,5852831744,520918335488
1711594177.740624,540332150784,522956840960,5867298816,520903491584
1711594177.7509367,540332150784,522941902848,5882236928,520888553472
1711594177.7611613,540332150784,522926288896,5897850880,520872939520
1711594177.7714074,540332150784,522911911936,5912227840,520858562560
1711594177.7816744,540332150784,522986086400,5838053376,520932737024
1711594177.7920063,540332150784,522910588928,5913550848,520857239552
1711594177.8022196,540332150784,522887614464,5936525312,520834265088
1711594177.8124654,540332150784,522868445184,5955694592,520815095808
1711594177.822707,540332150784,522853171200,5970968576,520799821824
1711594177.8329237,540332150784,522833264640,5990875136,520779915264
1711594177.8431654,540332150784,522817921024,6006218752,520764571648
1711594177.8533933,540332150784,522908680192,5915459584,520855330816
1711594177.8636353,540332150784,522895581184,5928558592,520842231808
1711594177.873945,540332150784,522885095424,5939044352,520831746048
1711594177.884293,540332150784,522872782848,5951356928,520819433472
1711594177.8946233,540332150784,522862297088,5961842688,520808947712
1711594177.9049063,540332150784,522849714176,5974425600,520796364800
1711594177.91515,540332150784,522839228416,5984911360,520785879040
1711594177.9253674,540332150784,522826645504,5997494272,520773296128
1711594177.9356098,540332150784,522816159744,6007980032,520762810368
1711594177.9458356,540332150784,522802544640,6021595136,520749195264
1711594177.95622,540332150784,522784186368,6039953408,520730836992
1711594177.9665735,540332150784,522765312000,6058827776,520711962624
1711594177.9769106,540332150784,522746437632,6077702144,520693088256
1711594177.9871533,540332150784,522727563264,6096576512,520674213888
1711594177.9973857,540332150784,522708688896,6115450880,520655339520
1711594178.007725,540332150784,522794156032,6029983744,520740806656
1711594178.0179613,540332150784,522779475968,6044663808,520726126592
1711594178.0284936,540332150784,522762698752,6061441024,520709349376
1711594178.0387404,540332150784,522745921536,6078218240,520692572160
1711594178.0489936,540332150784,522731241472,6092898304,520677892096
1711594178.0593143,540332150784,522714464256,6109675520,520661114880
1711594178.0695329,540332150784,522792316928,6031822848,520738967552
1711594178.0797741,540332150784,522710528000,6113611776,520657178624
1711594178.0899916,540332150784,522688684032,6135455744,520635334656
1711594178.1002493,540332150784,522667999232,6156140544,520614649856
1711594178.1105065,540332150784,522651869184,6172270592,520598519808
1711594178.1208236,540332150784,522629804032,6194335744,520576454656
1711594178.1310933,540332150784,522611642368,6212497408,520558292992
1711594178.141385,540332150784,522706407424,6117732352,520653058048
1711594178.1516259,540332150784,522695696384,6128443392,520642347008
1711594178.1618564,540332150784,522683113472,6141026304,520629764096
1711594178.1721818,540332150784,522670530560,6153609216,520617181184
1711594178.1824112,540332150784,522659786752,6164353024,520606437376
1711594178.1926675,540332150784,522649300992,6174838784,520595951616
1711594178.2029974,540332150784,522636685312,6187433984,520583335936
1711594178.213327,540332150784,522624102400,6200016896,520570753024
1711594178.2235732,540332150784,522613624832,6210494464,520560275456
1711594178.2338057,540332150784,522601074688,6223044608,520547725312
1711594178.2441533,540332150784,522580115456,6244003840,520526766080
1711594178.2543864,540332150784,522563080192,6261039104,520509730816
1711594178.2646546,540332150784,522542108672,6282010624,520488759296
1711594178.2748952,540332150784,522525331456,6298787840,520471982080
1711594178.285112,540332150784,522506199040,6317920256,520452849664
1711594178.2959652,540332150784,522590375936,6233743360,520537026560
1711594178.3061824,540332150784,522573598720,6250520576,520520249344
1711594178.3170636,540332150784,522556821504,6267297792,520503472128
1711594178.327422,540332150784,522540044288,6284075008,520486694912
1711594178.3376832,540332150784,522525364224,6298755072,520472014848
1711594178.3480396,540332150784,522508587008,6315532288,520455237632
1711594178.3584285,540332150784,522574110720,6250008576,520520761344
1711594178.3687706,540332150784,522499907584,6324211712,520446558208
1711594178.3790052,540332150784,522459779072,6364340224,520406429696
1711594178.389227,540332150784,522427990016,6396129280,520374640640
1711594178.3994732,540332150784,522404978688,6419140608,520351629312
1711594178.4096873,540332150784,522497114112,6327005184,520443764736
1711594178.419922,540332150784,522486628352,6337490944,520433278976
1711594178.4303188,540332150784,522474147840,6349971456,520420798464
1711594178.4405656,540332150784,522463662080,6360457216,520410312704
1711594178.4508185,540332150784,522451349504,6372749312,520397979648
1711594178.4613752,540332150784,522438766592,6385332224,520385396736
1711594178.4716198,540332150784,522428538880,6395559936,520375169024
1711594178.4818313,540332150784,522416730112,6407368704,520363360256
1711594178.4920468,540332150784,522404986880,6419111936,520351617024
1711594178.502259,540332150784,522386112512,6437986304,520332742656
1711594178.5124712,540332150784,522366980096,6457118720,520313610240
1711594178.5226836,540332150784,522348363776,6475735040,520294993920
1711594178.5328987,540332150784,522329489408,6494609408,520276119552
1711594178.5431218,540332150784,522310615040,6513483776,520257245184
1711594178.5533378,540332150784,522396307456,6427791360,520342937600
1711594178.5635777,540332150784,522379272192,6444826624,520325902336
1711594178.5738113,540332150784,522362494976,6461603840,520309125120
1711594178.5841627,540332150784,522347814912,6476283904,520294445056
1711594178.5944085,540332150784,522331811840,6492286976,520278441984
1711594178.6046534,540332150784,522315034624,6509064192,520261664768
1711594178.6148984,540332150784,522403663872,6420434944,520350294016
1711594178.6251416,540332150784,522319777792,6504321024,520266407936
1711594178.6353552,540332150784,522270785536,6553313280,520217415680
1711594178.6455877,540332150784,522246070272,6578028544,520192700416
1711594178.6559243,540332150784,522210250752,6613848064,520156880896
1711594178.666142,540332150784,522304589824,6519508992,520251219968
1711594178.676438,540332150784,522292006912,6532091904,520238637056
1711594178.6867943,540332150784,522279424000,6544674816,520226054144
1711594178.6971476,540332150784,522268938240,6555160576,520215568384
1711594178.707483,540332150784,522256097280,6568001536,520202727424
1711594178.7177155,540332150784,522245611520,6578487296,520192241664
1711594178.7280488,540332150784,522233286656,6590812160,520179916800
1711594178.7384295,540332150784,522222252032,6601846784,520168882176
1711594178.7490728,540332150784,522212663296,6611435520,520159293440
1711594178.7594268,540332150784,522193272832,6630825984,520139902976
1711594178.7696562,540332150784,522174734336,6649364480,520121364480
1711594178.779891,540332150784,522155859968,6668238848,520102490112
1711594178.7903824,540332150784,522136985600,6687113216,520083615744
1711594178.8006268,540332150784,522115756032,6708342784,520062386176
1711594178.8108828,540332150784,522198867968,6625230848,520145498112
1711594178.8211362,540332150784,522182090752,6642008064,520128720896
1711594178.8313708,540332150784,522167152640,6656946176,520113782784
1711594178.8416038,540332150784,522150375424,6673723392,520097005568
1711594178.8519568,540332150784,522133598208,6690500608,520080228352
1711594178.8625143,540332150784,522116820992,6707277824,520063451136
1711594178.872851,540332150784,522199126016,6624972800,520145756160
1711594178.8830922,540332150784,522115239936,6708858880,520061870080
1711594178.893338,540332150784,522072981504,6751117312,520019611648
1711594178.903578,540332150784,522037743616,6786355200,519984373760
1711594178.913892,540332150784,522012999680,6811099136,519959629824
1711594178.9241405,540332150784,522103046144,6721052672,520049676288
1711594178.9344227,540332150784,522090823680,6733275136,520037453824
1711594178.9446619,540332150784,522080337920,6743760896,520026968064
1711594178.954921,540332150784,522067755008,6756343808,520014385152
1711594178.9652886,540332150784,522055688192,6768410624,520002318336
1711594178.9756217,540332150784,522045202432,6778896384,519991832576
1711594178.9858544,540332150784,522032619520,6791479296,519979249664
1711594178.9961166,540332150784,522020036608,6804062208,519966666752
1711594179.006377,540332150784,522009325568,6814773248,519955955712
1711594179.0167308,540332150784,521990451200,6833647616,519937081344
1711594179.0270517,540332150784,521971318784,6852780032,519917948928
1711594179.0372674,540332150784,521952444416,6871654400,519899074560
1711594179.047527,540332150784,521933570048,6890528768,519880200192
1711594179.0578663,540332150784,521912598528,6911500288,519859228672
1711594179.068118,540332150784,521997033472,6827065344,519943663616
1711594179.0783262,540332150784,521980256256,6843842560,519926886400
1711594179.0885677,540332150784,521966350336,6857748480,519912980480
1711594179.0988064,540332150784,521949573120,6874525696,519896203264
1711594179.1090627,540332150784,521932795904,6891302912,519879426048
1711594179.1193972,540332150784,521916018688,6908080128,519862648832
1711594179.1296284,540332150784,521993580544,6830518272,519940210688
1711594179.1399612,540332150784,521914437632,6909661184,519861067776
1711594179.1506822,540332150784,521867452416,6956646400,519814082560
1711594179.160926,540332150784,521845895168,6978203648,519792525312
1711594179.1711721,540332150784,521811668992,7012429824,519758299136
1711594179.1813974,540332150784,521901928448,6922170368,519848558592
1711594179.191639,540332150784,521890410496,6933688320,519837040640
1711594179.2018557,540332150784,521879961600,6944133120,519826583552
1711594179.2121098,540332150784,521866346496,6957748224,519812968448
1711594179.2223544,540332150784,521856118784,6967975936,519802740736
1711594179.232709,540332150784,521843535872,6980558848,519790157824
1711594179.2430615,540332150784,521831018496,6993076224,519777640448
1711594179.2534003,540332150784,521818177536,7005917184,519764799488
1711594179.2637346,540332150784,521806434304,7017660416,519753056256
1711594179.2739666,540332150784,521787559936,7036534784,519734181888
1711594179.284316,540332150784,521766330368,7057764352,519712952320
1711594179.2945976,540332150784,521747456000,7076638720,519694077952
1711594179.3051102,540332150784,521728581632,7095513088,519675203584
1711594179.315449,540332150784,521709096960,7114997760,519655718912
