name,thread_id,task,start,end,duration,colour,norm_start
globus-compute,178204,individuals,1712091754.1620936,1712091822.3609283,68.19883621800182,,3.980489730834961
globus-compute,178211,individuals,1712091754.319267,1712091824.3268156,70.00754963600048,,4.137663125991821
globus-compute,178213,individuals,1712091754.2371018,1712091825.4153342,71.1782336360011,,4.055497884750366
globus-compute,178248,individuals,1712091754.1924295,1712091826.7099366,72.51750834500126,,4.0108256340026855
globus-compute,178214,individuals,1712091754.2217534,1712091829.5622268,75.34047505899798,,4.040149450302124
globus-compute,178244,individuals,1712091754.0448585,1712091828.9935386,74.94868131100156,,3.8632545471191406
globus-compute,178206,individuals,1712091754.3195727,1712091826.387015,72.06744345799962,,4.1379687786102295
globus-compute,178238,individuals,1712091754.1479495,1712091828.859414,74.71146547999888,,3.9663455486297607
globus-compute,178208,individuals,1712091754.1681602,1712091825.8587964,71.69063700599872,,3.9865562915802
globus-compute,178237,individuals,1712091754.2956767,1712091824.6405978,70.34492293999938,,4.114072799682617
globus-compute,178242,individuals,1712091754.150073,1712091826.1711454,72.02107407000221,,3.9684691429138184
globus-compute,178229,individuals,1712091754.0651302,1712091821.333919,67.26879030800046,,3.88352632522583
globus-compute,178268,individuals,1712091753.909297,1712091822.3033319,68.39403691299958,,3.7276930809020996
globus-compute,178243,individuals,1712091754.0398777,1712091822.1045175,68.06464235900057,,3.85827374458313
globus-compute,178256,individuals,1712091754.1892905,1712091821.7098646,67.52057623099972,,4.007686614990234
globus-compute,178245,individuals,1712091754.2826426,1712091825.2239501,70.94130975399821,,4.101038694381714
globus-compute,178250,individuals,1712091754.292791,1712091829.7962444,75.5034553559999,,4.111186981201172
globus-compute,178251,individuals,1712091754.2296855,1712091821.1233711,66.8936874209976,,4.048081636428833
globus-compute,178222,individuals,1712091754.331654,1712091825.9682214,71.63656842300043,,4.150050163269043
globus-compute,178263,individuals,1712091754.315421,1712091828.0357318,73.72031164299915,,4.133817195892334
globus-compute,178227,individuals,1712091754.3659499,1712091823.5164933,69.15054473400232,,4.184345960617065
globus-compute,178226,individuals,1712091754.395113,1712091830.207364,75.81225226600145,,4.2135090827941895
globus-compute,178252,individuals,1712091754.397737,1712091827.875322,73.47758577599961,,4.216133117675781
globus-compute,178223,individuals,1712091754.3485143,1712091827.0013309,72.65281792400128,,4.166910409927368
globus-compute,178220,individuals,1712091754.3965602,1712091828.5827296,74.18617051699766,,4.214956283569336
globus-compute,178260,individuals,1712091754.3274956,1712091830.624684,76.29718961200342,,4.1458916664123535
globus-compute,178270,individuals,1712091754.4187977,1712091831.3568895,76.93809266700191,,4.237193822860718
globus-compute,178240,individuals,1712091754.4011326,1712091826.5467193,72.14558786600173,,4.219528675079346
globus-compute,178224,individuals,1712091754.4230375,1712091822.207327,67.78429105500254,,4.241433620452881
globus-compute,178113,merge,1712091750.181604,1712091832.5027866,82.32118272781372,,0.0
globus-compute,178241,individuals,1712091834.532149,1712091899.7560182,65.22387102100038,,84.35054516792297
globus-compute,178233,individuals,1712091834.5704184,1712091899.8016932,65.2312757030013,,84.3888144493103
globus-compute,178239,individuals,1712091834.5696929,1712091899.0689561,64.49926461900031,,84.3880889415741
globus-compute,178253,individuals,1712091834.592642,1712091903.1053092,68.51266879000104,,84.4110381603241
globus-compute,178255,individuals,1712091834.5688376,1712091898.4962447,63.927408013001696,,84.38723373413086
globus-compute,178249,individuals,1712091834.6067677,1712091900.1592956,65.55252940500213,,84.42516374588013
globus-compute,178246,individuals,1712091834.6292753,1712091901.6872435,67.05797012899711,,84.44767141342163
globus-compute,178247,individuals,1712091834.6852648,1712091898.539983,63.85472000699883,,84.5036609172821
globus-compute,178254,individuals,1712091834.8693392,1712091899.2318683,64.36253118400055,,84.68773531913757
globus-compute,178298,individuals,1712091834.8634949,1712091903.724886,68.8613922830009,,84.68189096450806
globus-compute,178258,individuals,1712091834.8863053,1712091896.9404614,62.05415795799854,,84.70470142364502
globus-compute,178262,individuals,1712091834.8057594,1712091899.3721495,64.56639149599869,,84.62415552139282
globus-compute,178269,individuals,1712091834.9482043,1712091902.4802687,67.53206611099813,,84.7666003704071
globus-compute,178272,individuals,1712091834.9427106,1712091906.1912744,71.24856520799949,,84.76110672950745
globus-compute,178276,individuals,1712091834.9450438,1712091908.710884,73.76584151199859,,84.76343989372253
globus-compute,178278,individuals,1712091834.8948786,1712091907.056971,72.16209375800099,,84.71327471733093
globus-compute,178302,individuals,1712091835.0862734,1712091907.259991,72.17371857800026,,84.90466952323914
globus-compute,178259,individuals,1712091835.1089187,1712091905.7630002,70.65408307400139,,84.92731475830078
globus-compute,178281,individuals,1712091835.0245752,1712091908.5081527,73.48357930800194,,84.84297132492065
globus-compute,178264,individuals,1712091835.0745058,1712091913.5772297,78.50272484800007,,84.89290189743042
globus-compute,178286,individuals,1712091835.098001,1712091907.7347336,72.6367344240025,,84.91639709472656
globus-compute,178292,individuals,1712091835.0947552,1712091910.810352,75.71559939099825,,84.91315126419067
globus-compute,178265,individuals,1712091835.0715165,1712091908.1883562,73.11684130899812,,84.88991260528564
globus-compute,178295,individuals,1712091835.151661,1712091909.2296052,74.07794540299801,,84.97005701065063
globus-compute,178274,individuals,1712091835.2456148,1712091904.1137311,68.868118219998,,85.06401085853577
globus-compute,178275,individuals,1712091835.285875,1712091905.5254962,70.23962209399906,,85.10427117347717
globus-compute,178285,individuals,1712091835.2133,1712091908.4059296,73.19263102300101,,85.0316960811615
globus-compute,178267,individuals,1712091835.3013608,1712091904.8883815,69.5870232490015,,85.11975693702698
globus-compute,178284,individuals,1712091835.2726724,1712091907.0909479,71.81827632299974,,85.09106850624084
globus-compute,178261,individuals,1712091835.2571752,1712091905.6356018,70.37842789199931,,85.07557129859924
globus-compute,178283,individuals,1712091835.2865245,1712091901.870455,66.58393319899915,,85.10492062568665
globus-compute,178293,individuals,1712091835.3186784,1712091911.381233,76.06255563399827,,85.13707447052002
globus-compute,178266,individuals,1712091835.3809698,1712091902.5933561,67.21238767899922,,85.1993658542633
globus-compute,178273,individuals,1712091835.4353266,1712091906.4727783,71.03745322000032,,85.25372266769409
globus-compute,178280,individuals,1712091835.3853927,1712091904.5040302,69.11864027100091,,85.20378875732422
globus-compute,178271,individuals,1712091835.4698741,1712091908.1976633,72.72779070999968,,85.28827023506165
globus-compute,178277,individuals,1712091835.511121,1712091906.5749824,71.06386308000219,,85.32951712608337
globus-compute,178290,individuals,1712091835.4178429,1712091905.461194,70.043353123001,,85.23623895645142
globus-compute,178303,individuals,1712091835.447433,1712091908.6583462,73.21091492499909,,85.26582908630371
globus-compute,178296,individuals,1712091835.5208588,1712091908.2292933,72.70843603600224,,85.33925485610962
globus-compute,178288,individuals,1712091835.5351539,1712091908.573449,73.03829613799826,,85.35354995727539
globus-compute,178301,individuals,1712091835.531915,1712091904.4492753,68.91736146800031,,85.3503110408783
globus-compute,178289,individuals,1712091835.5295897,1712091901.5907445,66.06115655400208,,85.34798574447632
globus-compute,178291,individuals,1712091835.6442654,1712091908.698611,73.05434678399979,,85.46266150474548
globus-compute,178279,individuals,1712091835.555225,1712091913.8875587,78.33233495999957,,85.37362098693848
globus-compute,178299,individuals,1712091835.5792398,1712091904.998556,69.41931810499955,,85.39763593673706
globus-compute,178282,individuals,1712091835.5757551,1712091908.5781717,73.00241797000126,,85.39415121078491
globus-compute,178297,individuals,1712091835.6145668,1712091912.325593,76.7110277440006,,85.4329628944397
globus-compute,178300,individuals,1712091835.6549914,1712091908.7084153,73.05342492300042,,85.4733874797821
globus-compute,178219,individuals,1712091835.1874552,1712091905.4004786,70.2130243620013,,85.00585126876831
globus-compute,178113,merge,1712091833.0231273,1712091914.6967578,81.67363047599792,,82.84152340888977
globus-compute,178222,individuals,1712091916.8123097,1712091986.3895712,69.57726228199681,,166.63070583343506
globus-compute,178223,individuals,1712091916.8146758,1712091983.5321865,66.717512256997,,166.63307189941406
globus-compute,178230,individuals,1712091916.821996,1712091988.1590428,71.3370476179989,,166.64039206504822
globus-compute,178252,individuals,1712091916.8324685,1712091991.2645695,74.43210176299908,,166.65086460113525
globus-compute,178263,individuals,1712091916.8438518,1712091982.8222857,65.97843526800352,,166.66224789619446
globus-compute,178220,individuals,1712091916.8528893,1712091988.5548365,71.70194802400147,,166.67128539085388
globus-compute,178238,individuals,1712091916.8528786,1712091986.5622969,69.70941926700107,,166.67127466201782
globus-compute,178244,individuals,1712091916.8649926,1712091982.1577938,65.29280267900322,,166.68338871002197
globus-compute,178214,individuals,1712091916.9866505,1712091989.836625,72.84997578099865,,166.80504655838013
globus-compute,178250,individuals,1712091916.9963675,1712091987.9797482,70.98338249299923,,166.81476354599
globus-compute,178226,individuals,1712091917.005651,1712091989.895633,72.88998281699969,,166.82404708862305
globus-compute,178260,individuals,1712091917.0267236,1712091987.077828,70.05110518799847,,166.84511971473694
globus-compute,178234,individuals,1712091917.0268245,1712091987.2447984,70.21797562400025,,166.8452205657959
globus-compute,178270,individuals,1712091917.0362933,1712091987.3674521,70.33115990499937,,166.85468935966492
globus-compute,178258,individuals,1712091917.0471003,1712091990.694919,73.64781952200065,,166.86549639701843
globus-compute,178255,individuals,1712091917.0573206,1712091986.4990911,69.44177244199818,,166.87571668624878
globus-compute,178247,individuals,1712091917.168329,1712091987.4601922,70.29186464699887,,166.9867250919342
globus-compute,178239,individuals,1712091917.1782973,1712091988.2067862,71.02848952899876,,166.99669337272644
globus-compute,178254,individuals,1712091917.1896753,1712091984.9620621,67.77238836000106,,167.0080714225769
globus-compute,178262,individuals,1712091917.1890671,1712091989.455514,72.26644789900092,,167.00746321678162
globus-compute,178241,individuals,1712091917.1988041,1712091989.1067133,71.90791075800007,,167.01720023155212
globus-compute,178233,individuals,1712091917.209048,1712091994.6238146,77.41476737700214,,167.0274441242218
globus-compute,178249,individuals,1712091917.2194304,1712091994.5840013,77.36457184000028,,167.03782653808594
globus-compute,178289,individuals,1712091917.229646,1712091985.9306297,68.70098447900091,,167.0480420589447
globus-compute,178246,individuals,1712091917.3425949,1712091987.9364178,70.59382400899995,,167.16099095344543
globus-compute,178283,individuals,1712091917.35321,1712091987.7391222,70.38591452800028,,167.17160606384277
globus-compute,178269,individuals,1712091917.3634977,1712091987.4691315,70.10563525999896,,167.181893825531
globus-compute,178266,individuals,1712091917.3741407,1712091989.7288325,72.35469343400109,,167.1925368309021
globus-compute,178253,individuals,1712091917.3835776,1712091991.4198694,74.0362927060014,,167.20197367668152
globus-compute,178298,individuals,1712091917.3939402,1712091992.9069195,75.51298001800023,,167.2123363018036
globus-compute,178274,individuals,1712091917.3947613,1712091991.2310436,73.83628317699913,,167.21315741539001
globus-compute,178301,individuals,1712091917.403873,1712091988.2441783,70.84030664099919,,167.22226905822754
globus-compute,178280,individuals,1712091917.52639,1712091985.5371842,68.01079555000251,,167.34478616714478
globus-compute,178267,individuals,1712091917.536092,1712091987.806396,70.27030464999916,,167.35448813438416
globus-compute,178299,individuals,1712091917.5459924,1712091990.6370487,73.0910576660026,,167.36438846588135
globus-compute,178219,individuals,1712091917.5559688,1712091990.2286444,72.67267678099961,,167.37436485290527
globus-compute,178290,individuals,1712091917.567537,1712092004.010639,86.44310240899722,,167.38593316078186
globus-compute,178275,individuals,1712091917.5681565,1712092008.699392,91.13123617499878,,167.38655257225037
globus-compute,178261,individuals,1712091917.576854,1712091989.7823496,72.20549676300288,,167.395250082016
globus-compute,178259,individuals,1712091917.5872262,1712091998.515139,80.92791384899829,,167.40562224388123
globus-compute,178272,individuals,1712091917.6987057,1712091992.5141115,74.81540658599988,,167.51710176467896
globus-compute,178273,individuals,1712091917.7080567,1712091989.1249652,71.41690956399907,,167.5264527797699
globus-compute,178277,individuals,1712091917.718466,1712091990.1108866,72.39242142699732,,167.53686213493347
globus-compute,178278,individuals,1712091917.729664,1712091990.570341,72.84067782199782,,167.5480601787567
globus-compute,178284,individuals,1712091917.7388124,1712091992.0732229,74.3344112440027,,167.55720853805542
globus-compute,178302,individuals,1712091917.7492025,1712091991.0580397,73.30883787299899,,167.5675985813141
globus-compute,178286,individuals,1712091917.759499,1712091994.9770236,77.2175257989984,,167.57789516448975
globus-compute,178265,individuals,1712091917.7694123,1712091992.2102997,74.44088791299873,,167.5878083705902
globus-compute,178228,individuals,1712091917.8824103,1712091987.6801772,69.79776822699932,,167.70080637931824
globus-compute,178271,individuals,1712091917.8912446,1712091990.3199518,72.42870796200077,,167.70964074134827
globus-compute,178113,merge,1712091914.699842,1712092009.8588674,95.15902543067932,,164.51823806762695
globus-compute,178244,individuals,1712092010.8078876,1712092080.8318212,70.02393442200264,,260.6262836456299
globus-compute,178263,individuals,1712092010.817727,1712092085.8808997,75.06317382999987,,260.6361231803894
globus-compute,178223,individuals,1712092010.828049,1712092077.2196586,66.39161075499942,,260.64644503593445
globus-compute,178254,individuals,1712092010.8382747,1712092075.648038,64.80976494800052,,260.6566708087921
globus-compute,178280,individuals,1712092010.8482723,1712092076.1298094,65.28153771099824,,260.6666684150696
globus-compute,178289,individuals,1712092010.8484662,1712092073.1184115,62.26994610300244,,260.6668622493744
globus-compute,178222,individuals,1712092010.8583472,1712092077.7299156,66.87156943700029,,260.6767432689667
globus-compute,178255,individuals,1712092011.0516121,1712092075.845723,64.79411178100054,,260.87000823020935
globus-compute,178238,individuals,1712092011.0617905,1712092078.0770469,67.01525736699841,,260.8801865577698
globus-compute,178260,individuals,1712092011.0727549,1712092077.8251133,66.7523594589984,,260.8911509513855
globus-compute,178234,individuals,1712092011.0827417,1712092079.2464395,68.1636994929977,,260.9011378288269
globus-compute,178270,individuals,1712092011.092922,1712092076.9651062,65.87218539300011,,260.91131806373596
globus-compute,178247,individuals,1712092011.1030948,1712092076.5877745,65.48468131499976,,260.92149090766907
globus-compute,178269,individuals,1712092011.1134014,1712092076.86561,65.7522094929991,,260.93179750442505
globus-compute,178228,individuals,1712092011.1140866,1712092077.728132,66.61404769399815,,260.9324827194214
globus-compute,178283,individuals,1712092011.8598557,1712092077.4447167,65.58486213400101,,261.67825174331665
globus-compute,178267,individuals,1712092011.8598695,1712092078.3014677,66.44159914699776,,261.67826557159424
globus-compute,178246,individuals,1712092011.869417,1712092079.7781239,67.9087075790012,,261.68781304359436
globus-compute,178250,individuals,1712092011.8800168,1712092079.326967,67.44695157099704,,261.69841289520264
globus-compute,178230,individuals,1712092011.8901596,1712092079.4721074,67.58194868999999,,261.7085556983948
globus-compute,178239,individuals,1712092011.890228,1712092079.4496965,67.5594691389997,,261.708624124527
globus-compute,178301,individuals,1712092011.9002259,1712092080.8803496,68.98012467899753,,261.718621969223
globus-compute,178220,individuals,1712092011.920753,1712092078.9221163,67.00136449099955,,261.73914909362793
globus-compute,178241,individuals,1712092012.0521164,1712092076.2753344,64.22321925399956,,261.87051248550415
globus-compute,178273,individuals,1712092012.0624397,1712092079.1689498,67.10651141199924,,261.88083577156067
globus-compute,178262,individuals,1712092012.0726867,1712092077.342105,65.26941953399728,,261.8910827636719
globus-compute,178266,individuals,1712092012.0829298,1712092077.7043629,65.6214338259997,,261.9013259410858
globus-compute,178214,individuals,1712092012.083237,1712092076.248558,64.1653223530011,,261.9016330242157
globus-compute,178261,individuals,1712092012.0930972,1712092076.222365,64.12926902700201,,261.9114933013916
globus-compute,178226,individuals,1712092012.1031897,1712092079.3464932,67.2433042900011,,261.92158579826355
globus-compute,178277,individuals,1712092012.1137552,1712092078.7865026,66.67274879799879,,261.93215131759644
globus-compute,178219,individuals,1712092012.2356982,1712092079.2554512,67.01975414700064,,262.0540943145752
globus-compute,178271,individuals,1712092012.2458646,1712092078.4841022,66.2382388570004,,262.06426072120667
globus-compute,178278,individuals,1712092012.246045,1712092078.1353686,65.88932415700037,,262.06444120407104
globus-compute,178299,individuals,1712092012.2559056,1712092081.4773295,69.22142470499966,,262.0743017196655
globus-compute,178258,individuals,1712092012.2563283,1712092088.0629592,75.80663140199977,,262.0747244358063
globus-compute,178302,individuals,1712092012.2663352,1712092080.1999655,67.93363084700104,,262.0847313404083
globus-compute,178252,individuals,1712092012.2765455,1712092083.205914,70.929370242,,262.09494161605835
globus-compute,178274,individuals,1712092012.2768188,1712092083.0727057,70.7958877930032,,262.09521484375
globus-compute,178253,individuals,1712092012.3981595,1712092083.787159,71.38900019099674,,262.21655559539795
globus-compute,178284,individuals,1712092012.4083858,1712092084.8813224,72.47293797699967,,262.2267818450928
globus-compute,178265,individuals,1712092012.4188347,1712092083.7097087,71.29087478800284,,262.2372307777405
globus-compute,178272,individuals,1712092012.4290438,1712092080.8607876,68.43174453500251,,262.2474398612976
globus-compute,178298,individuals,1712092012.4392703,1712092084.5473092,72.10803989600026,,262.257666349411
globus-compute,178249,individuals,1712092012.45935,1712092085.0117996,72.5524502920016,,262.2777462005615
globus-compute,178233,individuals,1712092012.4595706,1712092085.607297,73.14772704300049,,262.2779667377472
globus-compute,178286,individuals,1712092012.4696262,1712092085.7050254,73.23540027100171,,262.2880222797394
globus-compute,178209,individuals,1712092012.6013944,1712092084.922951,72.32155763599803,,262.4197905063629
globus-compute,178285,individuals,1712092012.6220422,1712092085.8014812,73.17944029499995,,262.44043827056885
globus-compute,178281,individuals,1712092012.6227293,1712092081.4141877,68.79145924399927,,262.4411253929138
globus-compute,178113,merge,1712092009.8648071,1712092089.014593,79.14978575706482,,259.68320322036743
globus-compute,178292,individuals,1712092090.4007432,1712092161.864328,71.46358644599968,,340.2191393375397
globus-compute,178205,individuals,1712092090.4103863,1712092155.624908,65.21452295799827,,340.22878241539
globus-compute,178203,individuals,1712092090.4210603,1712092156.3851087,65.96404974399775,,340.2394564151764
globus-compute,178251,individuals,1712092090.431507,1712092154.8934326,64.46192751800118,,340.2499032020569
globus-compute,178229,individuals,1712092090.431977,1712092155.2697964,64.83782178899855,,340.2503731250763
globus-compute,178293,individuals,1712092091.607831,1712092156.5486,64.94077008299791,,341.4262270927429
globus-compute,178243,individuals,1712092091.6184757,1712092157.153383,65.5349090009986,,341.43687176704407
globus-compute,178236,individuals,1712092091.6276538,1712092154.7862923,63.15863987500052,,341.44604992866516
globus-compute,178216,individuals,1712092091.6380775,1712092156.5963306,64.95825444600268,,341.4564735889435
globus-compute,178224,individuals,1712092091.63903,1712092155.5091476,63.870120036001026,,341.457426071167
globus-compute,178268,individuals,1712092091.649225,1712092159.1519287,67.50270464700225,,341.46762108802795
globus-compute,178204,individuals,1712092091.6597042,1712092156.3620014,64.7022985529984,,341.4781002998352
globus-compute,178225,individuals,1712092091.668772,1712092157.2160394,65.54726786299943,,341.4871680736542
globus-compute,178297,individuals,1712092091.8209097,1712092154.5327823,62.71187331500187,,341.63930583000183
globus-compute,178231,individuals,1712092091.831256,1712092156.4850247,64.65377012700264,,341.64965200424194
globus-compute,178232,individuals,1712092091.8321538,1712092156.0447903,64.21263732499938,,341.65054988861084
globus-compute,178227,individuals,1712092091.8411174,1712092156.5061593,64.66504346399961,,341.65951347351074
globus-compute,178264,individuals,1712092091.851417,1712092155.85844,64.00702468099917,,341.66981315612793
globus-compute,178202,individuals,1712092091.861801,1712092159.5187047,67.65690520000135,,341.68019700050354
globus-compute,178210,individuals,1712092091.8721094,1712092157.858572,65.98646462200122,,341.69050550460815
globus-compute,178212,individuals,1712092091.8830814,1712092160.4936783,68.61059867999938,,341.7014775276184
globus-compute,178279,individuals,1712092092.0242202,1712092166.480854,74.45663460299693,,341.8426163196564
globus-compute,178235,individuals,1712092092.025035,1712092171.997291,79.97225662600249,,341.84343099594116
globus-compute,178290,individuals,1712092092.034311,1712092166.3980186,74.36370852300024,,341.85270714759827
globus-compute,178211,individuals,1712092092.0443847,1712092173.2617629,81.21737873299935,,341.86278080940247
globus-compute,178215,individuals,1712092092.0552213,1712092163.923301,71.86808043000201,,341.8736174106598
globus-compute,178237,individuals,1712092092.0649,1712092169.4709702,77.40607072399871,,341.8832960128784
globus-compute,178257,individuals,1712092092.065092,1712092167.0341346,74.96904345499934,,341.8834881782532
globus-compute,178245,individuals,1712092092.0764232,1712092164.663021,72.58660069399775,,341.89481925964355
globus-compute,178213,individuals,1712092092.24756,1712092168.3150318,76.06747292399814,,342.06595611572266
globus-compute,178208,individuals,1712092092.257762,1712092171.052099,78.79433776700171,,342.0761580467224
globus-compute,178242,individuals,1712092092.268113,1712092172.6404865,80.3723744279996,,342.0865089893341
globus-compute,178206,individuals,1712092092.278053,1712092173.0971985,80.81914622899785,,342.096449136734
globus-compute,178240,individuals,1712092092.2893722,1712092172.0330815,79.7437099969975,,342.10776829719543
globus-compute,178248,individuals,1712092092.288943,1712092167.917685,75.62874294100038,,342.10733914375305
globus-compute,178275,individuals,1712092092.2990277,1712092171.8130984,79.5140715139969,,342.1174237728119
globus-compute,178289,individuals,1712092092.3092015,1712092169.174076,76.86487538599977,,342.1275975704193
globus-compute,178254,individuals,1712092092.441207,1712092165.89291,73.45170401199721,,342.25960302352905
globus-compute,178255,individuals,1712092092.4412067,1712092164.7873414,72.3461352129998,,342.2596027851105
globus-compute,178280,individuals,1712092092.451385,1712092162.2596323,69.80824862000009,,342.2697811126709
globus-compute,178261,individuals,1712092092.462234,1712092169.9925132,77.53028014600204,,342.28063011169434
globus-compute,178214,individuals,1712092092.4715254,1712092169.4729328,77.00140817299689,,342.2899215221405
globus-compute,178241,individuals,1712092092.4716396,1712092159.3585482,66.88690965699789,,342.2900357246399
globus-compute,178247,individuals,1712092092.4817424,1712092166.9082267,74.42648561500027,,342.30013847351074
globus-compute,178269,individuals,1712092092.4918814,1712092166.3946536,73.9027727169996,,342.3102774620056
globus-compute,178270,individuals,1712092092.6140885,1712092165.4267669,72.81267979200129,,342.43248462677
globus-compute,178223,individuals,1712092092.6143916,1712092171.588832,78.97444139200161,,342.43278765678406
globus-compute,178262,individuals,1712092092.6241016,1712092167.9955866,75.37148621099914,,342.4424977302551
globus-compute,178283,individuals,1712092092.6445029,1712092167.1618023,74.51730064300136,,342.46289896965027
globus-compute,178222,individuals,1712092092.6549447,1712092162.6052034,69.95025966200046,,342.4733407497406
globus-compute,178113,merge,1712092089.0204098,1712092174.1884995,85.1680896282196,,338.83880591392517
globus-compute,178284,individuals,1712092175.348878,1712092247.8577282,72.5088516370015,,425.1672739982605
globus-compute,178233,individuals,1712092175.3591342,1712092247.4384303,72.0792969260001,,425.1775302886963
globus-compute,178286,individuals,1712092175.3695524,1712092247.6349776,72.26542601700203,,425.1879484653473
globus-compute,178263,individuals,1712092175.370085,1712092243.3157291,67.94564572099989,,425.188481092453
globus-compute,178285,individuals,1712092175.3792903,1712092247.7814355,72.40214631500203,,425.1976864337921
globus-compute,178296,individuals,1712092175.3894722,1712092248.6037762,73.21430471899657,,425.2078683376312
globus-compute,178258,individuals,1712092175.400438,1712092249.166058,73.7656209759989,,425.2188341617584
globus-compute,178259,individuals,1712092175.420456,1712092244.5108266,69.09037147599884,,425.23885202407837
globus-compute,178288,individuals,1712092175.5525858,1712092247.9478614,72.39527708199967,,425.3709819316864
globus-compute,178282,individuals,1712092175.56294,1712092247.7677436,72.20480474099895,,425.3813359737396
globus-compute,178276,individuals,1712092175.563749,1712092245.6930056,70.12925769600042,,425.3821451663971
globus-compute,178303,individuals,1712092175.5732749,1712092245.9348395,70.36156611200204,,425.3916709423065
globus-compute,178300,individuals,1712092175.5832138,1712092244.17802,68.59480766300112,,425.4016098976135
globus-compute,178291,individuals,1712092175.5941744,1712092244.089895,68.49572144500053,,425.412570476532
globus-compute,178295,individuals,1712092175.5937808,1712092244.4483113,68.85453184500147,,425.4121768474579
globus-compute,178207,individuals,1712092175.6049263,1712092240.8811893,65.27626456000144,,425.4233224391937
globus-compute,178217,individuals,1712092175.7465317,1712092240.7767794,65.0302490369977,,425.564927816391
globus-compute,178218,individuals,1712092175.7564828,1712092243.7857475,68.02926569400006,,425.57487893104553
globus-compute,178256,individuals,1712092175.7671137,1712092242.2575912,66.49047951300236,,425.5855097770691
globus-compute,178297,individuals,1712092175.7670243,1712092239.4851182,63.718094914001995,,425.58542037010193
globus-compute,178236,individuals,1712092175.7766945,1712092243.9565337,68.17984041599993,,425.5950906276703
globus-compute,178251,individuals,1712092175.7869353,1712092242.7716775,66.98474394000004,,425.60533142089844
globus-compute,178229,individuals,1712092175.7872286,1712092245.2343278,69.44710002899956,,425.60562467575073
globus-compute,178224,individuals,1712092175.7971504,1712092240.6998708,64.90272205400106,,425.61554646492004
globus-compute,178205,individuals,1712092175.9089656,1712092240.391573,64.48260835499968,,425.72736167907715
globus-compute,178264,individuals,1712092175.9189935,1712092251.9039257,75.98493307299941,,425.73738956451416
globus-compute,178232,individuals,1712092175.9294887,1712092244.2937527,68.36426505899726,,425.7478847503662
globus-compute,178204,individuals,1712092175.9397347,1712092243.2686992,67.3289658270005,,425.7581307888031
globus-compute,178203,individuals,1712092175.949673,1712092246.2508929,70.30122227799802,,425.76806902885437
globus-compute,178231,individuals,1712092175.949798,1712092248.9649994,73.0152022229995,,425.7681941986084
globus-compute,178227,individuals,1712092175.959909,1712092248.425421,72.4655135360008,,425.77830505371094
globus-compute,178293,individuals,1712092175.9700468,1712092248.1275718,72.15752601699933,,425.7884428501129
globus-compute,178216,individuals,1712092176.3344302,1712092242.7787578,66.44432872000107,,426.1528263092041
globus-compute,178243,individuals,1712092176.3447096,1712092251.5388234,75.19411458600007,,426.16310572624207
globus-compute,178225,individuals,1712092176.3445685,1712092249.8246222,73.48005408600147,,426.16296458244324
globus-compute,178210,individuals,1712092176.3545425,1712092252.0941627,75.73962075300005,,426.1729385852814
globus-compute,178268,individuals,1712092176.3647845,1712092249.2103074,72.84552350000013,,426.1831805706024
globus-compute,178241,individuals,1712092176.37497,1712092248.7164361,72.3414680920032,,426.1933660507202
