name,thread_id,task,start,end,duration,colour,norm_start
globus-compute,164334,individuals,1712087146.258021,1712087288.30147,142.04345091899995,,156.30581212043762
globus-compute,164344,individuals,1712087146.2578182,1712087277.9181058,131.6602894910011,,156.3056092262268
globus-compute,164293,individuals,1712087146.2675505,1712087279.398667,133.13111754000056,,156.31534147262573
globus-compute,164327,individuals,1712087146.278308,1712087282.6899543,136.411649185,,156.3260989189148
globus-compute,164302,individuals,1712087146.2778795,1712087284.45589,138.1780120530002,,156.32567048072815
globus-compute,164314,individuals,1712087146.28798,1712087280.529176,134.24119730600069,,156.3357710838318
globus-compute,164303,individuals,1712087146.2997432,1712087277.7330604,131.43331915899944,,156.3475341796875
globus-compute,164289,individuals,1712087146.4008079,1712087283.8025038,137.40169817399874,,156.44859886169434
globus-compute,164310,individuals,1712087146.41008,1712087280.264745,133.85466636099954,,156.4578709602356
globus-compute,164326,individuals,1712087146.420281,1712087282.3734937,135.9532145029989,,156.46807193756104
globus-compute,164284,individuals,1712087146.4204886,1712087281.592808,135.1723207289997,,156.46827960014343
globus-compute,164285,individuals,1712087146.4410527,1712087287.4425044,141.00145293100104,,156.4888436794281
globus-compute,164312,individuals,1712087146.4511645,1712087287.6544476,141.2032845550002,,156.49895548820496
globus-compute,164288,individuals,1712087146.4619784,1712087280.487594,134.02561800299918,,156.50976943969727
globus-compute,164311,individuals,1712087146.461645,1712087279.9699228,133.5082791720015,,156.5094358921051
globus-compute,164321,individuals,1712087146.573818,1712087289.4205515,142.84673499900055,,156.62160897254944
globus-compute,164281,individuals,1712087146.5836062,1712087297.980044,151.3964386530006,,156.63139724731445
globus-compute,164299,individuals,1712087146.5938942,1712087288.5062027,141.91230992700002,,156.64168524742126
globus-compute,164290,individuals,1712087146.5949252,1712087295.6278005,149.03287653900043,,156.6427161693573
globus-compute,164316,individuals,1712087146.603743,1712087298.113772,151.51003066299927,,156.65153408050537
globus-compute,164319,individuals,1712087146.616135,1712087308.12614,161.51000792200102,,156.66392588615417
globus-compute,164301,individuals,1712087146.6244485,1712087294.4200473,147.79560003199913,,156.67223954200745
globus-compute,164322,individuals,1712087146.625123,1712087298.1618285,151.53670725399934,,156.67291402816772
globus-compute,164329,individuals,1712087146.736729,1712087297.7245896,150.98786198200105,,156.78451991081238
globus-compute,164300,individuals,1712087146.7472126,1712087288.362229,141.61501871099972,,156.79500365257263
globus-compute,164294,individuals,1712087146.7467978,1712087282.541028,135.7942312260002,,156.794588804245
globus-compute,164313,individuals,1712087146.7570987,1712087294.9814038,148.22430729199914,,156.80488967895508
globus-compute,164332,individuals,1712087146.768228,1712087303.2751143,156.50688848900063,,156.81601905822754
globus-compute,164297,individuals,1712087146.7681057,1712087304.3133216,157.54521726200073,,156.81589674949646
globus-compute,164343,individuals,1712087146.7767544,1712087297.3591678,150.5824142679994,,156.82454538345337
globus-compute,164320,individuals,1712087147.1252835,1712087292.2270377,145.10175553699992,,157.17307448387146
globus-compute,164192,merge,1712087144.7009354,1712087309.2118468,164.51091146469116,,154.74872636795044
globus-compute,164310,individuals,1712087311.4938788,1712087447.3655956,135.87171828700048,,321.54166984558105
globus-compute,164284,individuals,1712087311.5039358,1712087453.796111,142.29217645800054,,321.5517268180847
globus-compute,164341,individuals,1712087311.514671,1712087446.221185,134.70651830499992,,321.5624620914459
globus-compute,164326,individuals,1712087311.5240514,1712087447.0497072,135.52565703999971,,321.5718424320221
globus-compute,164324,individuals,1712087311.5347252,1712087450.7792175,139.2444936890006,,321.5825161933899
globus-compute,164294,individuals,1712087311.5355628,1712087450.359909,138.82434936800018,,321.5833537578583
globus-compute,164304,individuals,1712087311.544763,1712087446.7276168,135.18285599900082,,321.5925540924072
globus-compute,164327,individuals,1712087311.5551834,1712087452.8806663,141.3254854889983,,321.60297441482544
globus-compute,164305,individuals,1712087311.667371,1712087451.2629,139.59553096800119,,321.7151620388031
globus-compute,164289,individuals,1712087311.6774464,1712087447.6447754,135.96733099099947,,321.72523736953735
globus-compute,164302,individuals,1712087311.7181532,1712087455.4958916,143.77773923300083,,321.7659442424774
globus-compute,164286,individuals,1712087311.7284343,1712087454.8213913,143.0929583039997,,321.77622532844543
globus-compute,164296,individuals,1712087311.738669,1712087449.319724,137.58105638600136,,321.7864599227905
globus-compute,164285,individuals,1712087311.748902,1712087448.9880574,137.23915661999854,,321.79669308662415
globus-compute,164312,individuals,1712087311.748947,1712087460.4283025,148.67935657399903,,321.796737909317
globus-compute,164334,individuals,1712087311.7592494,1712087450.8786616,139.1194144309993,,321.80704045295715
globus-compute,164299,individuals,1712087311.952262,1712087451.9437397,139.99147864000042,,322.00005292892456
globus-compute,164300,individuals,1712087311.9630282,1712087454.6236672,142.6606424010006,,322.01081919670105
