name,thread_id,task,start,end,duration,colour,norm_start
gc-trial,411439,processing_chrom_parts,1711307496.1309645,1711307498.0769854,1.9460242580389604,b,45.592398166656494
gc-trial,411428,processing_2,1711307498.8178208,1711307499.8338811,1.016059909015894,r,48.27925443649292
gc-trial,411441,processing_2,1711307498.827985,1711307499.8531685,1.0251820608973503,r,48.28941869735718
gc-trial,411444,processing_2,1711307498.83749,1711307499.8129404,0.9754497010726482,r,48.29892373085022
gc-trial,411451,processing_2,1711307498.8474734,1711307499.78794,0.94046607601922,r,48.30890703201294
gc-trial,411452,processing_2,1711307498.8479824,1711307499.835671,0.9876877750502899,r,48.30941605567932
gc-trial,411409,sifting,1711307456.1368794,1711307489.3468106,33.2099311320344,m,5.598313093185425
gc-trial,411423,sifting,1711307461.6846557,1711307480.5422764,18.857621123897843,m,11.146089315414429
gc-trial,411438,sifting,1711307466.5890532,1711307481.5125244,14.923471103073098,m,16.05048680305481
gc-trial,411434,sifting,1711307471.5874546,1711307481.7804356,10.192981194006279,m,21.048888206481934
gc-trial,411453,sifting,1711307476.5968006,1711307488.2289886,11.632188322022557,m,26.058234214782715
gc-trial,411412,sifting,1711307482.0973425,1711307495.7592468,13.661904172040522,m,31.558776140213013
gc-trial,411421,sifting,1711307486.2983835,1711307497.3311346,11.032750623999164,m,35.759817123413086
gc-trial,411413,sifting,1711307491.1230984,1711307499.8851783,8.762079855892807,m,40.584532022476196
gc-trial,411427,sifting,1711307495.8165145,1711307505.8409874,10.024472676916048,m,45.27794814109802
gc-trial,411446,sifting,1711307500.8501525,1711307510.081811,9.231658732984215,m,50.311586141586304
gc-trial,411449,mutation_overlap,1711307512.0221763,1711307514.0016859,1.9795094860019162,y,61.48360991477966
gc-trial,411414,mutation_overlap,1711307512.2861614,1711307514.1856468,1.8994853580370545,y,61.7475950717926
gc-trial,411424,mutation_overlap,1711307512.332029,1711307514.3390162,2.0069869090802968,y,61.7934627532959
gc-trial,411442,mutation_overlap,1711307512.2318954,1711307514.2907636,2.058868145919405,y,61.693329095840454
gc-trial,411433,mutation_overlap,1711307512.2366002,1711307514.3860497,2.1494493840727955,y,61.698033809661865
gc-trial,411435,mutation_overlap,1711307512.313299,1711307514.2945218,1.9812227389775217,y,61.77473258972168
gc-trial,411429,mutation_overlap,1711307512.394068,1711307514.4370105,2.042941989027895,y,61.855501651763916
gc-trial,411437,mutation_overlap,1711307512.3304236,1711307513.7363057,1.405882054939866,y,61.79185724258423
gc-trial,411420,mutation_overlap,1711307512.28316,1711307513.735814,1.4526540751103312,y,61.74459362030029
gc-trial,411412,mutation_overlap,1711307512.356222,1711307513.8526344,1.4964120159856975,y,61.81765556335449
gc-trial,411421,mutation_overlap,1711307512.303926,1711307513.8284252,1.5244992220541462,y,61.76535964012146
gc-trial,411439,mutation_overlap,1711307512.2859628,1711307513.7699618,1.4839985800208524,y,61.74739646911621
gc-trial,411451,mutation_overlap,1711307512.43647,1711307513.7369137,1.3004436570918187,y,61.89790368080139
gc-trial,411444,mutation_overlap,1711307512.3911061,1711307513.8458354,1.4547292729839683,y,61.85253977775574
gc-trial,411423,frequency,1711307512.2260249,1711307553.8718863,41.645860426011495,g,61.687458515167236
gc-trial,411434,frequency,1711307512.321544,1711307556.600206,44.278661230928265,g,61.78297758102417
gc-trial,411408,frequency,1711307512.1641564,1711307556.5274334,44.363277022959664,g,61.625590085983276
gc-trial,411415,frequency,1711307512.2059326,1711307556.427965,44.22203245700803,g,61.66736626625061
gc-trial,411416,frequency,1711307512.184241,1711307556.093581,43.90933930198662,g,61.64567470550537
gc-trial,411411,frequency,1711307512.213091,1711307556.6470807,44.4339895270532,g,61.674524545669556
gc-trial,411419,frequency,1711307512.2292101,1711307556.7407112,44.51150091504678,g,61.69064378738403
gc-trial,411418,frequency,1711307512.1667812,1711307554.9262908,42.759509228984825,g,61.628214836120605
gc-trial,411425,frequency,1711307512.192932,1711307555.7316952,43.53876315196976,g,61.65436553955078
gc-trial,411453,frequency,1711307512.3793929,1711307555.650903,43.271510022110306,g,61.84082651138306
gc-trial,411409,frequency,1711307512.236636,1711307555.7769694,43.540333201992325,g,61.69806957244873
gc-trial,411417,frequency,1711307512.258666,1711307556.743424,44.484756599063985,g,61.720099687576294
gc-trial,411410,frequency,1711307512.283642,1711307555.8825483,43.598905839025974,g,61.745075702667236
gc-trial,411426,frequency,1711307512.2651167,1711307556.337476,44.072359065990895,g,61.726550340652466
proxy-bench-trial,427624,processing_chrom_parts,1711315261.1679678,1711315263.113207,1.94524122599978,b,0.0
proxy-bench-trial,427631,processing_2,1711315264.5778565,1711315265.788816,1.2109592329943553,r,3.409888744354248
proxy-bench-trial,427623,processing_2,1711315264.6384962,1711315265.8140864,1.1755900538992137,r,3.4705283641815186
proxy-bench-trial,427635,processing_2,1711315264.6240954,1711315266.0535038,1.4294081029947847,r,3.456127643585205
proxy-bench-trial,427625,processing_2,1711315264.6678073,1711315265.8625557,1.1947480289964005,r,3.4998395442962646
proxy-bench-trial,427639,processing_2,1711315264.672017,1711315265.9010556,1.2290379509795457,r,3.504049301147461
proxy-bench-trial,427629,sifting,1711315264.698004,1711315297.892837,33.19483274593949,m,3.530036211013794
proxy-bench-trial,427632,processing_chrom_parts,1711315264.7103138,1711315266.655776,1.9454641259508207,b,3.5423460006713867
proxy-bench-trial,427627,processing_2,1711315267.691525,1711315268.8607004,1.1691749510355294,r,6.523557186126709
proxy-bench-trial,427634,processing_2,1711315267.7086627,1711315268.8902454,1.181582389981486,r,6.540694952011108
proxy-bench-trial,427636,processing_2,1711315267.7572224,1711315268.9044313,1.1472087689908221,r,6.58925461769104
proxy-bench-trial,427641,processing_2,1711315267.7925508,1711315268.988782,1.1962303349282593,r,6.624583005905151
proxy-bench-trial,427626,processing_2,1711315267.815478,1711315268.9912207,1.1757421110523865,r,6.647510290145874
proxy-bench-trial,427638,sifting,1711315267.8702488,1711315286.619259,18.749010303989053,m,6.7022809982299805
proxy-bench-trial,427633,processing_chrom_parts,1711315267.8030002,1711315269.7619288,1.9589298020582646,b,6.635032415390015
proxy-bench-trial,427637,processing_2,1711315270.7737346,1711315272.052297,1.278562293970026,r,9.605766773223877
proxy-bench-trial,427644,processing_2,1711315270.696034,1711315271.8579876,1.1619529869640246,r,9.528066158294678
proxy-bench-trial,427642,processing_2,1711315270.801261,1711315272.0070689,1.2058061609277502,r,9.633293151855469
proxy-bench-trial,427654,processing_2,1711315270.752381,1711315271.962414,1.2100323849590495,r,9.584413290023804
proxy-bench-trial,427655,processing_2,1711315270.7553897,1711315272.0054255,1.2500352540519089,r,9.587421894073486
proxy-bench-trial,427645,sifting,1711315270.9062605,1711315285.493813,14.587552353041247,m,9.738292694091797
proxy-bench-trial,427658,processing_chrom_parts,1711315270.8916638,1711315272.7191536,1.8274920879630372,b,9.723695993423462
proxy-bench-trial,427648,processing_2,1711315273.75944,1711315275.0231707,1.2637307029217482,r,12.591472148895264
proxy-bench-trial,427659,processing_2,1711315273.758698,1711315274.885934,1.1272354880347848,r,12.5907301902771
proxy-bench-trial,427664,processing_2,1711315273.76126,1711315275.038391,1.2771306530339643,r,12.593292236328125
proxy-bench-trial,427651,processing_2,1711315273.7772498,1711315274.9884267,1.2111768129980192,r,12.60928201675415
proxy-bench-trial,427657,processing_2,1711315273.7791185,1711315275.0121474,1.2330284080235288,r,12.611150741577148
proxy-bench-trial,427650,sifting,1711315273.7720191,1711315283.9522913,10.18027168896515,m,12.604051351547241
proxy-bench-trial,427652,processing_chrom_parts,1711315273.831555,1711315275.6448367,1.8132847839733586,b,12.663587093353271
proxy-bench-trial,427653,processing_2,1711315276.7660642,1711315277.8815765,1.11551257094834,r,15.598096370697021
proxy-bench-trial,427661,processing_2,1711315276.7697942,1711315277.9911788,1.2213840609183535,r,15.601826429367065
proxy-bench-trial,427665,processing_2,1711315276.747452,1711315277.9120667,1.1646149880252779,r,15.579484224319458
proxy-bench-trial,427663,processing_2,1711315276.8084435,1711315278.026433,1.217988784890622,r,15.640475749969482
proxy-bench-trial,427660,processing_2,1711315276.7943165,1711315278.0718768,1.2775598629377782,r,15.626348733901978
proxy-bench-trial,427666,sifting,1711315276.8703687,1711315288.793099,11.92273030092474,m,15.702400922775269
proxy-bench-trial,427667,processing_chrom_parts,1711315276.858046,1711315278.8252459,1.9672013960080221,b,15.690078258514404
proxy-bench-trial,427669,processing_2,1711315280.2326436,1711315281.345872,1.1132280110614374,r,19.06467580795288
proxy-bench-trial,427656,processing_2,1711315280.2085586,1711315281.3447242,1.1361652549821883,r,19.04059076309204
proxy-bench-trial,427670,processing_2,1711315280.3095083,1711315281.477602,1.1680929600261152,r,19.14154052734375
proxy-bench-trial,427646,processing_2,1711315280.3130946,1711315281.5074153,1.1943192890612409,r,19.145126819610596
proxy-bench-trial,427672,processing_2,1711315280.3172774,1711315281.5352962,1.2180180200375617,r,19.149309635162354
proxy-bench-trial,427668,sifting,1711315280.3263183,1711315294.9987586,14.672440255992115,m,19.158350467681885
proxy-bench-trial,427628,processing_chrom_parts,1711315280.2800324,1711315282.1865747,1.9065442200517282,b,19.112064599990845
proxy-bench-trial,427671,processing_2,1711315283.2512434,1711315284.4728873,1.221642758930102,r,22.08327555656433
proxy-bench-trial,427685,processing_2,1711315283.247867,1711315284.5202782,1.2724102779757231,r,22.079899311065674
proxy-bench-trial,427678,processing_2,1711315283.2560885,1711315284.5359087,1.2798200270626694,r,22.088120698928833
proxy-bench-trial,427676,processing_2,1711315283.255786,1711315284.514195,1.258408471941948,r,22.087818145751953
proxy-bench-trial,427674,processing_2,1711315283.286362,1711315284.5681112,1.2817492169560865,r,22.118394136428833
proxy-bench-trial,427696,sifting,1711315283.2888968,1711315295.1882634,11.899366502068006,m,22.12092900276184
proxy-bench-trial,427630,processing_chrom_parts,1711315283.3015683,1711315285.2148323,1.9132656609872356,b,22.13360047340393
proxy-bench-trial,427640,processing_2,1711315286.2269058,1711315287.4127727,1.185866191983223,r,25.058938026428223
proxy-bench-trial,427649,processing_2,1711315286.2285335,1711315287.5058126,1.2772783510154113,r,25.06056571006775
proxy-bench-trial,427688,processing_2,1711315286.259555,1711315287.4601245,1.2005688200006261,r,25.09158730506897
proxy-bench-trial,427647,processing_2,1711315286.2308087,1711315287.4437778,1.2129686339758337,r,25.062840938568115
proxy-bench-trial,427662,processing_2,1711315286.2756245,1711315287.5756018,1.2999770060414448,r,25.107656717300415
proxy-bench-trial,427643,sifting,1711315286.315958,1711315295.1884954,8.872536435956135,m,25.147990226745605
proxy-bench-trial,427673,processing_chrom_parts,1711315286.299344,1711315288.2087164,1.9093739179661497,b,25.131376266479492
proxy-bench-trial,427686,processing_2,1711315289.6477578,1711315290.9180036,1.270245602936484,r,28.479789972305298
proxy-bench-trial,427683,processing_2,1711315289.6490517,1711315290.9241433,1.2750909649766982,r,28.481083869934082
proxy-bench-trial,427680,processing_2,1711315289.6646614,1711315291.0076423,1.3429799870355055,r,28.49669361114502
proxy-bench-trial,427681,processing_2,1711315289.6746266,1711315290.9901068,1.3154796430608258,r,28.506658792495728
proxy-bench-trial,427684,processing_2,1711315289.683115,1711315291.048553,1.3654371150769293,r,28.51514720916748
proxy-bench-trial,427682,sifting,1711315289.6640017,1711315299.8048434,10.140841900953092,m,28.496033906936646
