executor,connector,submission_method,task_chain_length,task_data_bytes,task_overhead_fraction,task_sleep,task_timestamps,workflow_makespan_ms
DaskExecutor,RedisConnector,pipelined-proxy-future,8,10000000,0.0,1.0,1710296575.7571738-1710296575.758639-1710296575.7587717-1710296575.7694285-1710296576.7588377-1710296576.7834046-1710296576.7851412:1710296576.7577157-1710296576.7588258-1710296576.758894-1710296576.7903516-1710296577.7589579-1710296577.7806585-1710296577.7865639:1710296577.7582457-1710296577.7594147-1710296577.7594805-1710296577.7909932-1710296578.759563-1710296578.7840078-1710296578.7878911:1710296578.7588553-1710296578.7600188-1710296578.7600853-1710296578.7910323-1710296579.7601552-1710296579.7813609-1710296579.7894292:1710296579.759382-1710296579.760521-1710296579.7605855-1710296579.7945821-1710296580.7606504-1710296580.7829618-1710296580.7907481:1710296580.7599401-1710296580.7612216-1710296580.7612855-1710296580.7964904-1710296581.7613494-1710296581.7828135-1710296581.79213:1710296581.7604973-1710296581.76179-1710296581.7618556-1710296581.795873-1710296582.761934-1710296582.7834215-1710296582.79364:1710296582.7610438-1710296582.7622023-1710296582.7622776-1710296582.7968261-1710296583.7623427-1710296583.7846367-1710296583.7952025,8056.349841
DaskExecutor,RedisConnector,pipelined-proxy-future,8,10000000,0.0,1.0,1710296583.8160932-1710296583.8187673-1710296583.818853-1710296583.8320963-1710296584.8189223-1710296584.846027-1710296584.847779:1710296584.8166978-1710296584.8180597-1710296584.8181252-1710296584.8529637-1710296585.8181994-1710296585.8404925-1710296585.8494034:1710296585.8172123-1710296585.818669-1710296585.818741-1710296585.8507018-1710296586.8188422-1710296586.8405187-1710296586.850788:1710296586.8180435-1710296586.8192427-1710296586.8193104-1710296586.850451-1710296587.81938-1710296587.8408246-1710296587.8520684:1710296587.818583-1710296587.8197777-1710296587.819858-1710296587.8508272-1710296588.8199325-1710296588.8421822-1710296588.853581:1710296588.8191228-1710296588.8203754-1710296588.8204405-1710296588.8530347-1710296589.8205276-1710296589.8417695-1710296589.8549435:1710296589.8198233-1710296589.8209746-1710296589.8210404-1710296589.854623-1710296590.8211107-1710296590.842485-1710296590.8567152:1710296590.8203843-1710296590.821664-1710296590.821729-1710296590.8551743-1710296591.8217943-1710296591.8442867-1710296591.8581345,8062.695808
DaskExecutor,RedisConnector,pipelined-proxy-future,8,10000000,0.0,1.0,1710296591.876635-1710296591.880894-1710296591.8809578-1710296591.8936927-1710296592.881019-1710296592.902379-1710296592.9042492:1710296592.877356-1710296592.8784764-1710296592.8785465-1710296592.9164631-1710296593.878615-1710296593.906301-1710296593.908248:1710296593.878011-1710296593.8792627-1710296593.8793275-1710296593.9128644-1710296594.8794012-1710296594.9008338-1710296594.9096324:1710296594.878595-1710296594.8799248-1710296594.8799891-1710296594.9152458-1710296595.8800638-1710296595.901132-1710296595.911336:1710296595.8791502-1710296595.8804066-1710296595.880472-1710296595.9115307-1710296596.8805437-1710296596.9026542-1710296596.9127514:1710296596.8796902-1710296596.8811624-1710296596.8812337-1710296596.9129887-1710296597.8813064-1710296597.902578-1710296597.9140382:1710296597.8802702-1710296597.8813784-1710296597.8814428-1710296597.9121764-1710296598.8815103-1710296598.9030075-1710296598.915429:1710296598.8808105-1710296598.8819518-1710296598.8820162-1710296598.9142215-1710296599.882086-1710296599.9036424-1710296599.9168212,8058.451431
DaskExecutor,RedisConnector,pipelined-proxy-future,8,10000000,0.0,1.0,1710296599.9349916-1710296599.9437673-1710296599.9438312-1710296599.9543753-1710296600.9439023-1710296600.9653618-1710296600.9672701:1710296600.935701-1710296600.936895-1710296600.936964-1710296600.976193-1710296601.9370306-1710296601.9591196-1710296601.9688518:1710296601.9362285-1710296601.9374793-1710296601.9375458-1710296601.969155-1710296602.9376173-1710296602.9587996-1710296602.9701753:1710296602.9369226-1710296602.9380243-1710296602.9380958-1710296602.9686697-1710296603.9381614-1710296603.959215-1710296603.9714937:1710296603.9375105-1710296603.9386318-1710296603.9386961-1710296603.9717872-1710296604.9387677-1710296604.966186-1710296604.9730997:1710296604.9381373-1710296604.939469-1710296604.9395406-1710296604.9728038-1710296605.9396152-1710296605.9607391-1710296605.9744387:1710296605.9387224-1710296605.9398806-1710296605.9399536-1710296605.9720402-1710296606.9400318-1710296606.9610565-1710296606.9758794:1710296606.9392898-1710296606.9404452-1710296606.940517-1710296606.9707332-1710296607.9405894-1710296607.9626667-1710296607.977228,8060.180397
DaskExecutor,RedisConnector,pipelined-proxy-future,8,10000000,0.0,1.0,1710296607.9963691-1710296607.9997437-1710296607.9998083-1710296608.0107107-1710296608.9998753-1710296609.0220122-1710296609.0237134:1710296608.9972286-1710296608.9982643-1710296608.9983149-1710296609.0322156-1710296609.9983819-1710296610.0204525-1710296610.0252974:1710296609.997816-1710296609.999077-1710296609.9991412-1710296610.0314221-1710296610.9992106-1710296611.0203876-1710296611.026782:1710296610.9983668-1710296610.999593-1710296610.9996746-1710296611.0304513-1710296611.9997609-1710296612.0214407-1710296612.0284438:1710296611.998906-1710296612.0000155-1710296612.000093-1710296612.0325437-1710296613.000191-1710296613.021868-1710296613.029862:1710296612.9994233-1710296613.0005152-1710296613.0005882-1710296613.03243-1710296614.000655-1710296614.021896-1710296614.0312746:1710296613.9999788-1710296614.0011032-1710296614.001168-1710296614.0344021-1710296615.0012312-1710296615.023448-1710296615.0326977:1710296615.0005114-1710296615.0016448-1710296615.0017107-1710296615.0367005-1710296616.0017948-1710296616.0231967-1710296616.0340636,8056.615281
DaskExecutor,None,sequential-no-proxy,8,10000000,0.1,1.0,1710296616.0494895-1710296616.170563-1710296616.2706292-1710296616.2706294-1710296617.170695-1710296617.187686-1710296617.1922112:1710296617.192213-1710296617.3128564-1710296617.4129233-1710296617.412924-1710296618.3129861-1710296618.3291109-1710296618.3333676:1710296618.333369-1710296618.4524128-1710296618.5524924-1710296618.5524929-1710296619.4525626-1710296619.4701173-1710296619.4744298:1710296619.4744315-1710296619.5944316-1710296619.6945086-1710296619.694509-1710296620.5945876-1710296620.6109707-1710296620.6152642:1710296620.615266-1710296620.7337086-1710296620.8337834-1710296620.8337839-1710296621.7338612-1710296621.7513034-1710296621.755458:1710296621.7554595-1710296621.874798-1710296621.9748652-1710296621.9748654-1710296622.8749375-1710296622.89227-1710296622.8969023:1710296622.896904-1710296623.0179923-1710296623.1180637-1710296623.118064-1710296624.0181503-1710296624.035606-1710296624.0397744:1710296624.039776-1710296624.158939-1710296624.2590113-1710296624.2590117-1710296625.1590812-1710296625.1758225-1710296625.1801271,9145.597347
DaskExecutor,None,sequential-no-proxy,8,10000000,0.1,1.0,1710296625.1965113-1710296625.327314-1710296625.427401-1710296625.4274018-1710296626.327478-1710296626.3446667-1710296626.3489683:1710296626.3489702-1710296626.4703803-1710296626.5704463-1710296626.5704465-1710296627.4705336-1710296627.4868472-1710296627.4908717:1710296627.4908733-1710296627.611286-1710296627.7113588-1710296627.711359-1710296628.6114352-1710296628.629267-1710296628.633717:1710296628.6337185-1710296628.753635-1710296628.8537056-1710296628.853706-1710296629.7537754-1710296629.7700572-1710296629.774026:1710296629.7740276-1710296629.8933275-1710296629.9933977-1710296629.9933982-1710296630.8934672-1710296630.9109192-1710296630.9149861:1710296630.914988-1710296631.0353363-1710296631.1354246-1710296631.1354249-1710296632.0354908-1710296632.0520053-1710296632.0564063:1710296632.0564077-1710296632.1750076-1710296632.2750804-1710296632.2750807-1710296633.1751428-1710296633.1929755-1710296633.19714:1710296633.1971424-1710296633.3169713-1710296633.4170547-1710296633.4170551-1710296634.31712-1710296634.3334994-1710296634.3374307,9156.577338
DaskExecutor,None,sequential-no-proxy,8,10000000,0.1,1.0,1710296634.3529184-1710296634.4741745-1710296634.5742583-1710296634.5742588-1710296635.4743335-1710296635.4920976-1710296635.4966316:1710296635.4966335-1710296635.6177104-1710296635.7177744-1710296635.7177746-1710296636.6178424-1710296636.6340022-1710296636.6377683:1710296636.6377697-1710296636.7569232-1710296636.8569987-1710296636.856999-1710296637.757065-1710296637.7745469-1710296637.778531:1710296637.7785325-1710296637.897711-1710296637.9977784-1710296637.9977787-1710296638.897847-1710296638.915466-1710296638.919682:1710296638.919684-1710296639.038882-1710296639.1389499-1710296639.13895-1710296640.039013-1710296640.0563552-1710296640.060472:1710296640.060474-1710296640.1804006-1710296640.2804728-1710296640.280473-1710296641.180562-1710296641.1969159-1710296641.2012246:1710296641.2012265-1710296641.320977-1710296641.4211907-1710296641.421191-1710296642.3212633-1710296642.3387282-1710296642.342879:1710296642.3428805-1710296642.4610448-1710296642.561113-1710296642.5611134-1710296643.461178-1710296643.4783227-1710296643.4823093,9144.253187
DaskExecutor,None,sequential-no-proxy,8,10000000,0.1,1.0,1710296643.4977756-1710296643.6236467-1710296643.7237337-1710296643.7237344-1710296644.623801-1710296644.6408765-1710296644.6462874:1710296644.6462893-1710296644.7661972-1710296644.866283-1710296644.8662834-1710296645.7663555-1710296645.7823248-1710296645.7864351:1710296645.7864368-1710296645.9050703-1710296646.0051374-1710296646.0051377-1710296646.905208-1710296646.9227085-1710296646.9276655:1710296646.927667-1710296647.0476239-1710296647.147696-1710296647.1476967-1710296648.0477617-1710296648.0641646-1710296648.0678756:1710296648.0678773-1710296648.1856618-1710296648.2857397-1710296648.2857401-1710296649.1858153-1710296649.20295-1710296649.2069905:1710296649.2069921-1710296649.3259234-1710296649.4260015-1710296649.4260023-1710296650.3260798-1710296650.3422704-1710296650.3462868:1710296650.3462887-1710296650.4653664-1710296650.5654445-1710296650.565445-1710296651.4655354-1710296651.4829297-1710296651.486648:1710296651.4866495-1710296651.6067963-1710296651.7068639-1710296651.7068644-1710296652.606958-1710296652.623169-1710296652.6273975,9144.650179
DaskExecutor,None,sequential-no-proxy,8,10000000,0.1,1.0,1710296652.6425936-1710296652.7663004-1710296652.8663714-1710296652.8663716-1710296653.766448-1710296653.783876-1710296653.7878835:1710296653.7878861-1710296653.9091864-1710296654.0092533-1710296654.0092533-1710296654.9093215-1710296654.9255245-1710296654.9297218:1710296654.9297237-1710296655.0494018-1710296655.149474-1710296655.1494741-1710296656.049551-1710296656.06789-1710296656.072174:1710296656.072176-1710296656.1945078-1710296656.2945747-1710296656.2945752-1710296657.1946673-1710296657.2110424-1710296657.2149813:1710296657.2149835-1710296657.332692-1710296657.4327638-1710296657.4327645-1710296658.332833-1710296658.3503754-1710296658.3545115:1710296658.3545134-1710296658.4738183-1710296658.5738893-1710296658.5738895-1710296659.4739592-1710296659.490439-1710296659.4942863:1710296659.494288-1710296659.6146855-1710296659.7147691-1710296659.7147696-1710296660.6148608-1710296660.6323757-1710296660.6363645:1710296660.636366-1710296660.7539697-1710296660.8540435-1710296660.854044-1710296661.7541058-1710296661.7704175-1710296661.774424,9146.440643
DaskExecutor,RedisConnector,sequential-proxy,8,10000000,0.1,1.0,1710296661.7927334-1710296661.7943695-1710296661.8944426-1710296661.9050398-1710296662.7945123-1710296662.8167405-1710296662.8190062:1710296662.819008-1710296662.8205993-1710296662.9207385-1710296662.9305031-1710296663.8208108-1710296663.8418872-1710296663.8439262:1710296663.8439276-1710296663.845493-1710296663.9455585-1710296663.9554913-1710296664.8456266-1710296664.8681707-1710296664.870253:1710296664.8702545-1710296664.8717556-1710296664.9718308-1710296664.9812737-1710296665.871896-1710296665.8929508-1710296665.8949258:1710296665.8949275-1710296665.8964217-1710296665.9965038-1710296666.0066786-1710296666.8965724-1710296666.919443-1710296666.9226997:1710296666.9227011-1710296666.9241831-1710296667.024262-1710296667.0343595-1710296667.9243314-1710296667.9456248-1710296667.9478717:1710296667.9478724-1710296667.9494112-1710296668.0494845-1710296668.0596464-1710296668.9495664-1710296668.9709032-1710296668.9729161:1710296668.9729176-1710296668.9744637-1710296669.0745327-1710296669.0861757-1710296669.9746048-1710296669.9957695-1710296669.998043,8230.838997
DaskExecutor,RedisConnector,sequential-proxy,8,10000000,0.1,1.0,1710296670.0239377-1710296670.0258508-1710296670.1259334-1710296670.1372068-1710296671.026004-1710296671.0474977-1710296671.0496378:1710296671.0496392-1710296671.0511954-1710296671.1512675-1710296671.162261-1710296672.0513387-1710296672.0729864-1710296672.0751514:1710296672.0751524-1710296672.076709-1710296672.1767745-1710296672.1871457-1710296673.0768633-1710296673.0983152-1710296673.1004097:1710296673.100411-1710296673.1020598-1710296673.2021356-1710296673.2120569-1710296674.1022058-1710296674.1243079-1710296674.1264722:1710296674.1264732-1710296674.1281712-1710296674.2282703-1710296674.240395-1710296675.1283367-1710296675.1494908-1710296675.1516051:1710296675.1516063-1710296675.153152-1710296675.253228-1710296675.265586-1710296676.153301-1710296676.1744707-1710296676.1766715:1710296676.1766725-1710296676.1784482-1710296676.2785192-1710296676.2898972-1710296677.178591-1710296677.2004428-1710296677.2026308:1710296677.202632-1710296677.2041903-1710296677.304268-1710296677.314167-1710296678.2043386-1710296678.2253108-1710296678.2273276,8227.979689
DaskExecutor,RedisConnector,sequential-proxy,8,10000000,0.1,1.0,1710296678.252676-1710296678.254345-1710296678.3544147-1710296678.3666224-1710296679.254486-1710296679.2760975-1710296679.2782483:1710296679.2782495-1710296679.2798588-1710296679.3799298-1710296679.3895843-1710296680.279997-1710296680.3011124-1710296680.3033144:1710296680.3033156-1710296680.304871-1710296680.4049373-1710296680.4147136-1710296681.305004-1710296681.3275394-1710296681.3296914:1710296681.3296924-1710296681.3313792-1710296681.4314477-1710296681.4408395-1710296682.3315134-1710296682.3528707-1710296682.355047:1710296682.355048-1710296682.3565507-1710296682.4566162-1710296682.4673252-1710296683.3566828-1710296683.3780403-1710296683.3801603:1710296683.3801613-1710296683.3818865-1710296683.4819584-1710296683.493199-1710296684.3820486-1710296684.4035947-1710296684.4058945:1710296684.4058955-1710296684.4074132-1710296684.5074856-1710296684.520631-1710296685.4075522-1710296685.4290247-1710296685.4311:1710296685.4311008-1710296685.4325607-1710296685.5326245-1710296685.5476995-1710296686.4326873-1710296686.454323-1710296686.4563963,8228.458263
DaskExecutor,RedisConnector,sequential-proxy,8,10000000,0.1,1.0,1710296686.4832897-1710296686.484858-1710296686.5849326-1710296686.595048-1710296687.4850028-1710296687.5064385-1710296687.508574:1710296687.5085752-1710296687.5101383-1710296687.610212-1710296687.6203983-1710296688.5102787-1710296688.5318193-1710296688.5340843:1710296688.5340853-1710296688.5355878-1710296688.6356528-1710296688.6459324-1710296689.5357335-1710296689.5580943-1710296689.5602512:1710296689.5602522-1710296689.5617454-1710296689.6618168-1710296689.6718657-1710296690.5618782-1710296690.5841298-1710296690.5863562:1710296690.5863574-1710296690.587876-1710296690.6879475-1710296690.6975148-1710296691.5880146-1710296691.6095273-1710296691.6117244:1710296691.6117253-1710296691.6132772-1710296691.7133498-1710296691.7230597-1710296692.6134176-1710296692.6357977-1710296692.6380148:1710296692.638016-1710296692.639631-1710296692.7397084-1710296692.7504976-1710296693.639783-1710296693.661443-1710296693.663927:1710296693.663928-1710296693.6656797-1710296693.7657528-1710296693.7759228-1710296694.66583-1710296694.6885111-1710296694.6907098,8233.798198
DaskExecutor,RedisConnector,sequential-proxy,8,10000000,0.1,1.0,1710296694.7165096-1710296694.7181983-1710296694.8182867-1710296694.8314588-1710296695.7183487-1710296695.739749-1710296695.741927:1710296695.741928-1710296695.7434835-1710296695.8435614-1710296695.8560855-1710296696.7436304-1710296696.765894-1710296696.7680044:1710296696.7680054-1710296696.7695868-1710296696.8696556-1710296696.87965-1710296697.769719-1710296697.7912095-1710296697.7933958:1710296697.7933967-1710296697.7949626-1710296697.8950307-1710296697.9052439-1710296698.7951043-1710296698.816539-1710296698.819012:1710296698.819013-1710296698.820969-1710296698.921043-1710296698.9324443-1710296699.821109-1710296699.8430674-1710296699.8451312:1710296699.8451324-1710296699.846692-1710296699.9467723-1710296699.9567752-1710296700.8468397-1710296700.8681004-1710296700.8703346:1710296700.870336-1710296700.8720822-1710296700.972155-1710296700.9842353-1710296701.8722198-1710296701.893984-1710296701.8960772:1710296701.8960783-1710296701.897669-1710296701.9977334-1710296702.0075448-1710296702.8977995-1710296702.9188514-1710296702.9217649,8230.155254
DaskExecutor,RedisConnector,pipelined-proxy-future,8,10000000,0.1,1.0,1710296702.948696-1710296702.949846-1710296703.0499148-1710296703.0606124-1710296703.949985-1710296703.9749255-1710296703.9766226:1710296703.8492596-1710296703.8504784-1710296703.9505482-1710296703.9814286-1710296704.8506188-1710296704.871721-1710296704.8779733:1710296704.7497902-1710296704.751049-1710296704.851126-1710296704.8854454-1710296705.751188-1710296705.7734787-1710296705.7794209:1710296705.6503644-1710296705.6514325-1710296705.7515001-1710296705.7867053-1710296706.651591-1710296706.6728868-1710296706.6807568:1710296706.5508833-1710296706.5519722-1710296706.652044-1710296706.6833692-1710296707.5521355-1710296707.573401-1710296707.5823958:1710296707.4515743-1710296707.4526966-1710296707.5527613-1710296707.5835154-1710296708.4528449-1710296708.4748924-1710296708.4838316:1710296708.352105-1710296708.3532324-1710296708.453308-1710296708.4855726-1710296709.3533807-1710296709.374845-1710296709.3854105:1710296709.252654-1710296709.2538512-1710296709.353917-1710296709.3849292-1710296710.254009-1710296710.2752542-1710296710.286793,7356.4446
