executor,connector,stream,data_size_bytes,task_count,task_sleep,use_proxies,workers,completed_tasks,start_submit_tasks_timestamp,end_tasks_done_timestamp
ParslExecutor,RedisConnector,redis,100000000,1024,1.0,True,32,1024,1710083055.1550293,1710083146.9165769
ParslExecutor,RedisConnector,redis,100000000,1024,1.0,False,32,1024,1710083146.9190772,1710085013.1619532
