executor,connector,submission_method,task_chain_length,task_data_bytes,task_overhead_fraction,task_sleep,task_timestamps,workflow_makespan_ms
DaskExecutor,RedisConnector,pipelined-proxy-future,8,10000000,0.0,1.0,1710294432.5027208-1710294432.505063-1710294432.5050747-1710294432.518301-1710294433.5061092-1710294433.5322974-1710294433.5350876:1710294433.504747-1710294433.5070176-1710294433.5070276-1710294433.5462978-1710294434.5080354-1710294434.5351114-1710294434.5386817:1710294434.506726-1710294434.5093927-1710294434.509405-1710294434.5484507-1710294435.5104113-1710294435.5364454-1710294435.5416913:1710294435.508648-1710294435.5110316-1710294435.5110464-1710294435.5518405-1710294436.5120537-1710294436.5438254-1710294436.5469751:1710294436.51088-1710294436.5134265-1710294436.5134377-1710294436.551763-1710294437.5144436-1710294437.5447307-1710294437.5496874:1710294437.5130973-1710294437.5156426-1710294437.5156538-1710294437.5549126-1710294438.5166605-1710294438.5433044-1710294438.5531805:1710294438.5158365-1710294438.5182996-1710294438.5183096-1710294438.5555384-1710294439.5193179-1710294439.5500221-1710294439.5562594:1710294439.5179899-1710294439.5204434-1710294439.520454-1710294439.5601714-1710294440.521459-1710294440.5487351-1710294440.5595407,8082.649605
DaskExecutor,RedisConnector,pipelined-proxy-future,8,10000000,0.0,1.0,1710294440.584433-1710294440.594367-1710294440.5943842-1710294440.6098263-1710294441.5953748-1710294441.628368-1710294441.6312964:1710294441.5863585-1710294441.5888102-1710294441.5888221-1710294441.6382685-1710294442.5898056-1710294442.6211855-1710294442.6353328:1710294442.5886707-1710294442.591012-1710294442.5910242-1710294442.6283724-1710294443.5920339-1710294443.6222935-1710294443.6386664:1710294443.5908468-1710294443.59329-1710294443.5932992-1710294443.6316705-1710294444.5943053-1710294444.6245656-1710294444.6423006:1710294444.5927925-1710294444.5953882-1710294444.5954049-1710294444.6333337-1710294445.5964017-1710294445.6269958-1710294445.6462777:1710294445.594701-1710294445.5973296-1710294445.5973408-1710294445.6370468-1710294446.5983455-1710294446.6245224-1710294446.6500092:1710294446.5966706-1710294446.5992725-1710294446.5992832-1710294446.6364014-1710294447.6002796-1710294447.630897-1710294447.6533923:1710294447.5986018-1710294447.6009672-1710294447.600978-1710294447.639406-1710294448.6019905-1710294448.629175-1710294448.6573343,8097.269266
DaskExecutor,RedisConnector,pipelined-proxy-future,8,10000000,0.0,1.0,1710294448.682293-1710294448.6844678-1710294448.684478-1710294448.697241-1710294449.685508-1710294449.7110724-1710294449.714076:1710294449.6846194-1710294449.686883-1710294449.686895-1710294449.725925-1710294450.6879044-1710294450.7149518-1710294450.7185678:1710294450.6871972-1710294450.6894855-1710294450.6894965-1710294450.7299416-1710294451.69049-1710294451.724022-1710294451.7270312:1710294451.6891549-1710294451.6918159-1710294451.6918275-1710294451.7329288-1710294452.6928344-1710294452.7195418-1710294452.729882:1710294452.6910348-1710294452.6932633-1710294452.6932724-1710294452.7326524-1710294453.6943269-1710294453.7273152-1710294453.7332659:1710294453.6936092-1710294453.6955516-1710294453.6955676-1710294453.7370832-1710294454.6965702-1710294454.7235591-1710294454.736958:1710294454.6957827-1710294454.6982937-1710294454.6983042-1710294454.7362876-1710294455.6993144-1710294455.725368-1710294455.741141:1710294455.69807-1710294455.7000842-1710294455.7001004-1710294455.73914-1710294456.7010865-1710294456.728203-1710294456.7454302,8087.635038
DaskExecutor,RedisConnector,pipelined-proxy-future,8,10000000,0.0,1.0,1710294456.7708442-1710294456.773481-1710294456.7734916-1710294456.786217-1710294457.774524-1710294457.8004298-1710294457.803931:1710294457.77284-1710294457.7751682-1710294457.775184-1710294457.8142629-1710294458.7761943-1710294458.803215-1710294458.807599:1710294458.7752006-1710294458.7780561-1710294458.778068-1710294458.8157804-1710294459.779076-1710294459.8050916-1710294459.8110666:1710294459.7773354-1710294459.7799442-1710294459.77996-1710294459.8188758-1710294460.780966-1710294460.8079169-1710294460.8144836:1710294460.779344-1710294460.7820456-1710294460.7820568-1710294460.823917-1710294461.7830603-1710294461.816409-1710294461.8193846:1710294461.7813318-1710294461.78383-1710294461.7838461-1710294461.8255742-1710294462.7848492-1710294462.8152156-1710294462.8229263:1710294462.7832417-1710294462.785781-1710294462.7857926-1710294462.824169-1710294463.7868-1710294463.8172233-1710294463.8263686:1710294463.7854185-1710294463.7880094-1710294463.78802-1710294463.8260467-1710294464.7890182-1710294464.8154936-1710294464.8297367,8083.839496
DaskExecutor,RedisConnector,pipelined-proxy-future,8,10000000,0.0,1.0,1710294464.855823-1710294464.857924-1710294464.8579326-1710294464.8706393-1710294465.8589232-1710294465.8888786-1710294465.8924532:1710294465.8579879-1710294465.8597724-1710294465.8597832-1710294465.8967154-1710294466.8607593-1710294466.891357-1710294466.8960674:1710294466.8599148-1710294466.8623831-1710294466.8623936-1710294466.8986309-1710294467.8633492-1710294467.8893714-1710294467.8997726:1710294467.8618114-1710294467.8643723-1710294467.8643854-1710294467.9016047-1710294468.8653805-1710294468.8959737-1710294468.9030187:1710294468.8639958-1710294468.8665173-1710294468.8665278-1710294468.903842-1710294469.8675177-1710294469.897831-1710294469.9063761:1710294469.866243-1710294469.8686357-1710294469.8686466-1710294469.9070058-1710294470.8696325-1710294470.8957107-1710294470.9109993:1710294470.8683262-1710294470.8706326-1710294470.8706431-1710294470.911214-1710294471.871597-1710294471.8972366-1710294471.9146128:1710294471.8705912-1710294471.8728306-1710294471.8728404-1710294471.9128559-1710294472.8737757-1710294472.901045-1710294472.918304,8088.065053
DaskExecutor,None,sequential-no-proxy,8,10000000,0.1,1.0,1710294472.9379492-1710294473.0920577-1710294473.192187-1710294473.1921895-1710294474.0931165-1710294474.1144104-1710294474.1231432:1710294474.1231527-1710294474.2711-1710294474.3712263-1710294474.371229-1710294475.2714186-1710294475.2932148-1710294475.3010106:1710294475.3010178-1710294475.447355-1710294475.547519-1710294475.5475218-1710294476.4484713-1710294476.4697962-1710294476.4780219:1710294476.4780304-1710294476.6248832-1710294476.7250202-1710294476.7250228-1710294477.6259692-1710294477.647559-1710294477.6555736:1710294477.655583-1710294477.8006177-1710294477.9007554-1710294477.900758-1710294478.8017015-1710294478.823395-1710294478.8316746:1710294478.8316848-1710294478.9792752-1710294479.0794163-1710294479.0794206-1710294479.9803731-1710294480.0033767-1710294480.0119767:1710294480.0119834-1710294480.1589696-1710294480.2591126-1710294480.2591157-1710294481.1600327-1710294481.1812243-1710294481.1895459:1710294481.1895537-1710294481.3361573-1710294481.436299-1710294481.4363017-1710294482.3372338-1710294482.3586538-1710294482.3670285,9447.789017
DaskExecutor,None,sequential-no-proxy,8,10000000,0.1,1.0,1710294482.3872402-1710294482.5394952-1710294482.6396472-1710294482.6396506-1710294483.5405707-1710294483.5613668-1710294483.5728312:1710294483.572838-1710294483.7218165-1710294483.8219655-1710294483.8219695-1710294484.7229042-1710294484.7451727-1710294484.7533183:1710294484.753324-1710294484.8988914-1710294484.999042-1710294484.9990456-1710294485.899932-1710294485.921205-1710294485.929319:1710294485.929326-1710294486.0753896-1710294486.1755435-1710294486.1755474-1710294487.0764961-1710294487.0983937-1710294487.1067855:1710294487.1067934-1710294487.2522702-1710294487.352427-1710294487.3524308-1710294488.2533839-1710294488.2745507-1710294488.2827888:1710294488.2827973-1710294488.4308772-1710294488.5310073-1710294488.5310092-1710294489.4319568-1710294489.4538612-1710294489.4618368:1710294489.461846-1710294489.607141-1710294489.7072697-1710294489.7072723-1710294490.6082103-1710294490.629147-1710294490.6372948:1710294490.637301-1710294490.7866547-1710294490.886776-1710294490.8867784-1710294491.7877138-1710294491.8092403-1710294491.8171206,9449.437277
DaskExecutor,None,sequential-no-proxy,8,10000000,0.1,1.0,1710294491.8370674-1710294491.9886246-1710294492.0887463-1710294492.0887485-1710294492.9896822-1710294493.0106752-1710294493.020127:1710294493.0201333-1710294493.1699398-1710294493.270089-1710294493.2700922-1710294494.1710374-1710294494.1924224-1710294494.2004201:1710294494.2004266-1710294494.3455343-1710294494.4456866-1710294494.4456904-1710294495.3466399-1710294495.3675373-1710294495.3752866:1710294495.3752952-1710294495.5214288-1710294495.6215656-1710294495.621568-1710294496.5225163-1710294496.5443556-1710294496.5529377:1710294496.552947-1710294496.6985888-1710294496.7987397-1710294496.7987435-1710294497.6996963-1710294497.7214947-1710294497.7294555:1710294497.729462-1710294497.874944-1710294497.9750679-1710294497.9750707-1710294498.8759956-1710294498.8976612-1710294498.9057546:1710294498.9057634-1710294499.0509229-1710294499.1510744-1710294499.1510782-1710294500.0520263-1710294500.0734375-1710294500.0814505:1710294500.081459-1710294500.2279656-1710294500.3281164-1710294500.32812-1710294501.2290537-1710294501.2511446-1710294501.2590942,9440.875606
DaskExecutor,None,sequential-no-proxy,8,10000000,0.1,1.0,1710294501.2788277-1710294501.4318833-1710294501.5320268-1710294501.5320308-1710294502.432961-1710294502.4537184-1710294502.4626875:1710294502.462697-1710294502.6126227-1710294502.7127745-1710294502.7127783-1710294503.613723-1710294503.635743-1710294503.643735:1710294503.6437426-1710294503.7895038-1710294503.8896365-1710294503.889639-1710294504.7905676-1710294504.8112936-1710294504.8192348:1710294504.819243-1710294504.9653924-1710294505.0655384-1710294505.065542-1710294505.9664953-1710294505.9884417-1710294505.996441:1710294505.9964497-1710294506.1417353-1710294506.2418895-1710294506.2418928-1710294507.14284-1710294507.1641326-1710294507.1727529:1710294507.172759-1710294507.3189354-1710294507.4190807-1710294507.4190845-1710294508.3200235-1710294508.3421855-1710294508.3504667:1710294508.350475-1710294508.4971366-1710294508.5972826-1710294508.5972865-1710294509.4982343-1710294509.519199-1710294509.5289102:1710294509.5289161-1710294509.6757646-1710294509.775893-1710294509.7758954-1710294510.6768255-1710294510.6980581-1710294510.7069573,9446.59193
DaskExecutor,None,sequential-no-proxy,8,10000000,0.1,1.0,1710294510.726865-1710294510.8778691-1710294510.978014-1710294510.9780178-1710294511.8789062-1710294511.8999026-1710294511.9086764:1710294511.9086828-1710294512.0586493-1710294512.1587996-1710294512.158803-1710294513.0597486-1710294513.081673-1710294513.0896463:1710294513.0896554-1710294513.2346408-1710294513.3347945-1710294513.3347986-1710294514.2357447-1710294514.257054-1710294514.265571:1710294514.2655792-1710294514.4112678-1710294514.5114202-1710294514.5114236-1710294515.41237-1710294515.4342253-1710294515.4423892:1710294515.4423985-1710294515.5898755-1710294515.6900206-1710294515.690024-1710294516.5909576-1710294516.6116452-1710294516.6200023:1710294516.6200106-1710294516.7670512-1710294516.867198-1710294516.8672018-1710294517.768141-1710294517.78966-1710294517.7975352:1710294517.7975445-1710294517.9432907-1710294518.043408-1710294518.043411-1710294518.9443657-1710294518.965244-1710294518.9735231:1710294518.9735312-1710294519.1208706-1710294519.2210088-1710294519.2210114-1710294520.1219404-1710294520.1437118-1710294520.1520355,9443.892274
DaskExecutor,RedisConnector,sequential-proxy,8,10000000,0.1,1.0,1710294520.1769896-1710294520.1803515-1710294520.2804847-1710294520.2926893-1710294521.181417-1710294521.2070663-1710294521.2108836:1710294521.210887-1710294521.2137449-1710294521.3138995-1710294521.3273828-1710294522.2148254-1710294522.2420034-1710294522.2464113:1710294522.2464151-1710294522.2492588-1710294522.349404-1710294522.3614502-1710294523.2503233-1710294523.2759285-1710294523.279669:1710294523.2796729-1710294523.2825854-1710294523.3827407-1710294523.39575-1710294524.2836769-1710294524.3101463-1710294524.3142502:1710294524.314254-1710294524.3169556-1710294524.4170976-1710294524.4293077-1710294525.3180327-1710294525.3439891-1710294525.348515:1710294525.3485193-1710294525.351743-1710294525.4518843-1710294525.4650536-1710294526.3528023-1710294526.378853-1710294526.3829422:1710294526.3829463-1710294526.3857374-1710294526.4858744-1710294526.498224-1710294527.386811-1710294527.4123805-1710294527.4163759:1710294527.4163802-1710294527.4192963-1710294527.5194519-1710294527.532112-1710294528.4203885-1710294528.446921-1710294528.4510696,8304.853738
DaskExecutor,RedisConnector,sequential-proxy,8,10000000,0.1,1.0,1710294528.4825473-1710294528.48552-1710294528.5856705-1710294528.5978105-1710294529.4865987-1710294529.512853-1710294529.5186925:1710294529.5186965-1710294529.5214853-1710294529.6216452-1710294529.6350825-1710294530.5225813-1710294530.5488994-1710294530.5529974:1710294530.5530016-1710294530.5561383-1710294530.656287-1710294530.671177-1710294531.5571802-1710294531.582754-1710294531.586573:1710294531.5865767-1710294531.5894132-1710294531.689569-1710294531.706316-1710294532.590483-1710294532.6169028-1710294532.6208777:1710294532.6208813-1710294532.623871-1710294532.724035-1710294532.73579-1710294533.6251755-1710294533.6502378-1710294533.6544082:1710294533.654413-1710294533.6574106-1710294533.7575462-1710294533.769972-1710294534.65847-1710294534.68531-1710294534.6891592:1710294534.6891627-1710294534.6922662-1710294534.7924278-1710294534.8047922-1710294535.6933603-1710294535.7194266-1710294535.7233043:1710294535.7233083-1710294535.726297-1710294535.826457-1710294535.8396113-1710294536.7273812-1710294536.753885-1710294536.757978,8305.374477
DaskExecutor,RedisConnector,sequential-proxy,8,10000000,0.1,1.0,1710294536.788644-1710294536.7985387-1710294536.8986971-1710294536.9118636-1710294537.7996392-1710294537.825717-1710294537.8294387:1710294537.829442-1710294537.832354-1710294537.9324937-1710294537.9454215-1710294538.833397-1710294538.859595-1710294538.8636796:1710294538.8636844-1710294538.8669114-1710294538.9670675-1710294538.9794629-1710294539.8679497-1710294539.8934565-1710294539.8977816:1710294539.8977852-1710294539.9007132-1710294540.000866-1710294540.0137208-1710294540.9017994-1710294540.9281893-1710294540.9321752:1710294540.932179-1710294540.935011-1710294541.0351596-1710294541.0504305-1710294541.9356277-1710294541.961685-1710294541.9659626:1710294541.9659672-1710294541.9689977-1710294542.0691411-1710294542.0851154-1710294542.9700742-1710294542.9968822-1710294543.0009682:1710294543.000973-1710294543.004854-1710294543.105015-1710294543.1173253-1710294544.0059366-1710294544.031887-1710294544.0360348:1710294544.036039-1710294544.0389535-1710294544.1391106-1710294544.1519713-1710294545.040031-1710294545.0665472-1710294545.0709198,8312.174813
DaskExecutor,RedisConnector,sequential-proxy,8,10000000,0.1,1.0,1710294545.102494-1710294545.105867-1710294545.2060273-1710294545.2182062-1710294546.1069613-1710294546.1322064-1710294546.1364973:1710294546.136501-1710294546.1394746-1710294546.2396364-1710294546.2528486-1710294547.140569-1710294547.1667044-1710294547.1705863:1710294547.1705906-1710294547.173839-1710294547.2739933-1710294547.286282-1710294548.174925-1710294548.2009661-1710294548.2053928:1710294548.2053962-1710294548.2082934-1710294548.3084426-1710294548.3213418-1710294549.2093577-1710294549.2359605-1710294549.2399328:1710294549.2399368-1710294549.2432258-1710294549.3433962-1710294549.3559725-1710294550.2443159-1710294550.26962-1710294550.2741451:1710294550.2741494-1710294550.2775853-1710294550.3777409-1710294550.3907797-1710294551.278676-1710294551.3059175-1710294551.310326:1710294551.31033-1710294551.3134885-1710294551.41365-1710294551.4286215-1710294552.3145337-1710294552.3404822-1710294552.344275:1710294552.3442788-1710294552.3477688-1710294552.4479303-1710294552.464356-1710294553.3483675-1710294553.374785-1710294553.3788178,8306.518761
DaskExecutor,RedisConnector,sequential-proxy,8,10000000,0.1,1.0,1710294553.4098594-1710294553.4135659-1710294553.5137208-1710294553.5260677-1710294554.4146543-1710294554.4407878-1710294554.445246:1710294554.4452498-1710294554.4482875-1710294554.548445-1710294554.562168-1710294555.4493682-1710294555.4757607-1710294555.480035:1710294555.480039-1710294555.4830348-1710294555.5831947-1710294555.5958126-1710294556.4842272-1710294556.5096624-1710294556.5141182:1710294556.514122-1710294556.5190222-1710294556.6191778-1710294556.6322773-1710294557.520094-1710294557.5461485-1710294557.5500512:1710294557.5500553-1710294557.5531816-1710294557.653338-1710294557.6652024-1710294558.554271-1710294558.5801675-1710294558.5839872:1710294558.583991-1710294558.587102-1710294558.687264-1710294558.7008533-1710294559.5881798-1710294559.6146526-1710294559.618928:1710294559.6189318-1710294559.6217525-1710294559.7219062-1710294559.7352352-1710294560.6228418-1710294560.6492066-1710294560.6531022:1710294560.6531065-1710294560.6564066-1710294560.7565625-1710294560.770058-1710294561.657492-1710294561.6844873-1710294561.6886973,8309.431505
DaskExecutor,RedisConnector,pipelined-proxy-future,8,10000000,0.1,1.0,1710294561.7220507-1710294561.724876-1710294561.8250184-1710294561.8373213-1710294562.7259424-1710294562.753765-1710294562.757143:1710294562.6245098-1710294562.6264987-1710294562.7266402-1710294562.7670777-1710294563.6275482-1710294563.6588275-1710294563.6622345:1710294563.5265868-1710294563.528712-1710294563.6288414-1710294563.6672893-1710294564.529749-1710294564.5596576-1710294564.5679243:1710294564.4283426-1710294564.430573-1710294564.5307279-1710294564.5673459-1710294565.4316342-1710294565.4676304-1710294565.4714017:1710294565.330378-1710294565.333522-1710294565.4336581-1710294565.4748845-1710294566.3345635-1710294566.3675148-1710294566.374577:1710294566.2327337-1710294566.2350006-1710294566.3351462-1710294566.3762178-1710294567.2360458-1710294567.2675362-1710294567.2781525:1710294567.134992-1710294567.1380687-1710294567.2382088-1710294567.274623-1710294568.139115-1710294568.1696322-1710294568.1823316:1710294568.0372713-1710294568.0391965-1710294568.1393514-1710294568.177313-1710294569.0394115-1710294569.0657375-1710294569.0862465,7388.815209
