executor,connector,submission_method,task_chain_length,task_data_bytes,task_overhead_fraction,task_sleep,task_timestamps,workflow_makespan_ms
DaskExecutor,RedisConnector,sequential,8,10000000,0.1,1.0,1709842890.704205-1709842890.7077038-1709842890.8077903-1709842890.8186953-1709842891.7078617-1709842891.7305508-1709842891.7328877:1709842891.7333264-1709842891.7345614-1709842891.8346415-1709842891.8456125-1709842892.7347124-1709842892.7569122-1709842892.7591314:1709842892.759516-1709842892.7607667-1709842892.8608432-1709842892.8712294-1709842893.760916-1709842893.7830684-1709842893.785411:1709842893.7858014-1709842893.7870023-1709842893.8870828-1709842893.8976364-1709842894.7871585-1709842894.8111634-1709842894.813711:1709842894.8141024-1709842894.8154647-1709842894.9155457-1709842894.9262023-1709842895.8156228-1709842895.8384867-1709842895.8408368:1709842895.8412213-1709842895.842556-1709842895.9426527-1709842895.9540877-1709842896.8427207-1709842896.8652537-1709842896.8675256:1709842896.8679163-1709842896.8691611-1709842896.9692361-1709842896.9803-1709842897.8693092-1709842897.891276-1709842897.8935168:1709842897.8938997-1709842897.8952005-1709842897.995274-1709842898.0062404-1709842898.8953497-1709842898.9179642-1709842898.9202814,8246.075314
DaskExecutor,RedisConnector,sequential,8,10000000,0.1,1.0,1709842898.9502692-1709842898.9515738-1709842899.0516524-1709842899.065296-1709842899.9517257-1709842899.9738793-1709842899.976117:1709842899.9764924-1709842899.9777586-1709842900.077835-1709842900.0918725-1709842900.9779117-1709842901.0006251-1709842901.0029356:1709842901.0033169-1709842901.0046623-1709842901.1047435-1709842901.1157403-1709842902.0048199-1709842902.0267415-1709842902.0290675:1709842902.0294507-1709842902.0307214-1709842902.1307943-1709842902.1417658-1709842903.030866-1709842903.0525808-1709842903.055061:1709842903.0555215-1709842903.0568051-1709842903.1568818-1709842903.1675777-1709842904.0569572-1709842904.0788684-1709842904.081136:1709842904.0815172-1709842904.0828428-1709842904.182918-1709842904.1937032-1709842905.0829947-1709842905.105402-1709842905.1076577:1709842905.1080415-1709842905.109244-1709842905.2093353-1709842905.220654-1709842906.1094077-1709842906.1317642-1709842906.1341305:1709842906.1345074-1709842906.1357183-1709842906.2357976-1709842906.2467496-1709842907.1358645-1709842907.1580682-1709842907.1601872,8238.855339
DaskExecutor,RedisConnector,sequential,8,10000000,0.1,1.0,1709842907.1896267-1709842907.1911132-1709842907.2911944-1709842907.3032067-1709842908.1912606-1709842908.2136972-1709842908.2159414:1709842908.216323-1709842908.2176986-1709842908.317775-1709842908.328407-1709842909.2178397-1709842909.2399802-1709842909.2421598:1709842909.242541-1709842909.2437625-1709842909.3438396-1709842909.35774-1709842910.243905-1709842910.2665598-1709842910.269213:1709842910.2695987-1709842910.2709382-1709842910.3710182-1709842910.3846982-1709842911.2710946-1709842911.2929463-1709842911.2951837:1709842911.2955828-1709842911.2969277-1709842911.397024-1709842911.4081357-1709842912.2970922-1709842912.3193653-1709842912.3216822:1709842912.3221061-1709842912.3234274-1709842912.423495-1709842912.4358006-1709842913.323564-1709842913.346228-1709842913.348424:1709842913.3488064-1709842913.350349-1709842913.4504235-1709842913.4621775-1709842914.3504977-1709842914.372385-1709842914.3746436:1709842914.3750334-1709842914.3762546-1709842914.4763224-1709842914.4872665-1709842915.3763924-1709842915.4014251-1709842915.4038305,8243.145782
DaskExecutor,RedisConnector,sequential,8,10000000,0.1,1.0,1709842915.4343634-1709842915.4357245-1709842915.5358033-1709842915.5466783-1709842916.435878-1709842916.4581742-1709842916.4603438:1709842916.4609277-1709842916.462176-1709842916.5622554-1709842916.5733354-1709842917.4623241-1709842917.4849184-1709842917.4872944:1709842917.487718-1709842917.4890552-1709842917.5891361-1709842917.603314-1709842918.4892068-1709842918.5110936-1709842918.513481:1709842918.5138593-1709842918.5150864-1709842918.6151576-1709842918.626231-1709842919.5152242-1709842919.5382986-1709842919.540562:1709842919.5411246-1709842919.5422661-1709842919.6423383-1709842919.6533513-1709842920.5424068-1709842920.5642734-1709842920.566575:1709842920.5669587-1709842920.5683672-1709842920.6684422-1709842920.6795633-1709842921.5685127-1709842921.5905118-1709842921.592991:1709842921.5933874-1709842921.59465-1709842921.6947224-1709842921.7060575-1709842922.5947921-1709842922.6174238-1709842922.6195078:1709842922.6198876-1709842922.6211011-1709842922.7211719-1709842922.7322843-1709842923.6212406-1709842923.6432693-1709842923.645519,8241.170742
DaskExecutor,RedisConnector,sequential,8,10000000,0.1,1.0,1709842923.6752949-1709842923.6765678-1709842923.7766447-1709842923.7908251-1709842924.6767175-1709842924.6991532-1709842924.7014625:1709842924.7018538-1709842924.7032168-1709842924.8032959-1709842924.8166232-1709842925.7033644-1709842925.7251627-1709842925.7274754:1709842925.7278602-1709842925.729129-1709842925.8292017-1709842925.8397405-1709842926.729282-1709842926.751799-1709842926.7539592:1709842926.7543504-1709842926.755629-1709842926.8557029-1709842926.8666172-1709842927.755772-1709842927.777601-1709842927.779805:1709842927.7801874-1709842927.781573-1709842927.8816688-1709842927.892342-1709842928.7817445-1709842928.8048873-1709842928.8070834:1709842928.8074603-1709842928.8087013-1709842928.9087744-1709842928.919632-1709842929.8088403-1709842929.8307283-1709842929.833077:1709842929.833469-1709842929.8347173-1709842929.9347928-1709842929.945583-1709842930.834865-1709842930.8575091-1709842930.8598099:1709842930.8601916-1709842930.861487-1709842930.9615655-1709842930.9721868-1709842931.8616462-1709842931.8833218-1709842931.8856525,8239.539009
DaskExecutor,RedisConnector,pipelined,8,10000000,0.1,1.0,1709842931.9166224-1709842931.9178774-1709842932.0179558-1709842932.0290403-1709842932.9180255-1709842932.9406362-1709842932.9426327:1709842932.817245-1709842932.8184845-1709842932.9185598-1709842932.9511757-1709842933.8186486-1709842933.8406582-1709842933.8441474:1709842933.7178159-1709842933.719029-1709842933.8191028-1709842933.8546362-1709842934.7191741-1709842934.741396-1709842934.74568:1709842934.6185849-1709842934.6197999-1709842934.7198727-1709842934.7548804-1709842935.6199393-1709842935.6426723-1709842935.6471708:1709842935.519174-1709842935.5205004-1709842935.620603-1709842935.6532426-1709842936.520665-1709842936.5426111-1709842936.5487962:1709842936.419766-1709842936.4210846-1709842936.5211823-1709842936.5524602-1709842937.4212542-1709842937.4429555-1709842937.4503527:1709842937.320356-1709842937.3216293-1709842937.4217064-1709842937.453634-1709842938.3217733-1709842938.345067-1709842938.3519769:1709842938.2211034-1709842938.2225428-1709842938.322614-1709842938.3556714-1709842939.222711-1709842939.244377-1709842939.253389,7355.948805
DaskExecutor,RedisConnector,pipelined,8,10000000,0.1,1.0,1709842939.272223-1709842939.275498-1709842939.375569-1709842939.3890991-1709842940.2756598-1709842940.2981255-1709842940.3001888:1709842940.172792-1709842940.1740372-1709842940.2741122-1709842940.31221-1709842941.1741874-1709842941.1969638-1709842941.2016478:1709842941.0733836-1709842941.0746372-1709842941.1747146-1709842941.207864-1709842942.0747807-1709842942.0969393-1709842942.1031477:1709842941.9739783-1709842941.9752939-1709842942.0753965-1709842942.1073499-1709842942.9754643-1709842943.0006573-1709842943.004611:1709842942.8745534-1709842942.87592-1709842942.9759963-1709842943.0081449-1709842943.8760636-1709842943.8989735-1709842943.906355:1709842943.7751324-1709842943.7763765-1709842943.8764443-1709842943.910167-1709842944.7765083-1709842944.798316-1709842944.8078969:1709842944.6757073-1709842944.6771877-1709842944.777263-1709842944.8087754-1709842945.677337-1709842945.6988819-1709842945.7095175:1709842945.5763001-1709842945.577739-1709842945.6778135-1709842945.7104228-1709842946.5779083-1709842946.6014225-1709842946.6115532,7357.92181
DaskExecutor,RedisConnector,pipelined,8,10000000,0.1,1.0,1709842946.6322143-1709842946.6358023-1709842946.7358956-1709842946.7468345-1709842947.6359575-1709842947.6584768-1709842947.6604233:1709842947.5328028-1709842947.5340955-1709842947.634168-1709842947.6698732-1709842948.5342364-1709842948.5564237-1709842948.562007:1709842948.4334052-1709842948.43474-1709842948.5348325-1709842948.569299-1709842949.4349144-1709842949.4578786-1709842949.4634817:1709842949.334198-1709842949.3358927-1709842949.4359882-1709842949.4715827-1709842950.3360643-1709842950.3579683-1709842950.3654966:1709842950.2348-1709842950.2362025-1709842950.3362815-1709842950.3682742-1709842951.2363513-1709842951.2603285-1709842951.267113:1709842951.1354458-1709842951.1368082-1709842951.236879-1709842951.271247-1709842952.1369715-1709842952.162656-1709842952.1685514:1709842952.0360699-1709842952.037582-1709842952.1376557-1709842952.1696596-1709842953.0377333-1709842953.0626624-1709842953.0701184:1709842952.9366922-1709842952.9379556-1709842953.0380266-1709842953.0695415-1709842953.938092-1709842953.9599326-1709842953.9715433,7359.664871
DaskExecutor,RedisConnector,pipelined,8,10000000,0.1,1.0,1709842953.9909732-1709842953.9942155-1709842954.0942838-1709842954.107387-1709842954.9943542-1709842955.0237086-1709842955.0258622:1709842954.8915722-1709842954.8929203-1709842954.992997-1709842955.030766-1709842955.8930688-1709842955.9179533-1709842955.9273465:1709842955.7921505-1709842955.7933788-1709842955.8934493-1709842955.9247067-1709842956.7935116-1709842956.8183157-1709842956.8287618:1709842956.6926968-1709842956.693841-1709842956.793914-1709842956.8249876-1709842957.6939814-1709842957.716413-1709842957.730368:1709842957.5933099-1709842957.5946238-1709842957.6947-1709842957.7269871-1709842958.5947738-1709842958.617211-1709842958.6318114:1709842958.4938686-1709842958.4950912-1709842958.5951664-1709842958.628084-1709842959.4952452-1709842959.5183604-1709842959.5333376:1709842959.394391-1709842959.395473-1709842959.495552-1709842959.5318046-1709842960.395632-1709842960.4182224-1709842960.4347298:1709842960.294968-1709842960.2961237-1709842960.3961961-1709842960.4307492-1709842961.296275-1709842961.318312-1709842961.3360968,7364.306711
DaskExecutor,RedisConnector,pipelined,8,10000000,0.1,1.0,1709842961.3547957-1709842961.3580935-1709842961.4581676-1709842961.4685037-1709842962.3582354-1709842962.38063-1709842962.382457:1709842962.2553735-1709842962.2566195-1709842962.3566895-1709842962.3907325-1709842963.2567608-1709842963.2792387-1709842963.2837753:1709842963.1559596-1709842963.157085-1709842963.2571607-1709842963.2895694-1709842964.1572578-1709842964.1821337-1709842964.1851954:1709842964.0565178-1709842964.0577266-1709842964.157821-1709842964.1890206-1709842965.0578911-1709842965.0830002-1709842965.0868185:1709842964.9570951-1709842964.9582295-1709842965.0582962-1709842965.0897536-1709842965.9583564-1709842965.9811757-1709842965.9882317:1709842965.8576746-1709842965.858838-1709842965.9589133-1709842965.9914203-1709842966.8589833-1709842966.8806903-1709842966.8895924:1709842966.7584038-1709842966.7599766-1709842966.8600516-1709842966.890686-1709842967.7601163-1709842967.7852833-1709842967.7911992:1709842967.6589503-1709842967.6601052-1709842967.7601724-1709842967.7919486-1709842968.6602423-1709842968.6825824-1709842968.6926413,7356.245586
DaskExecutor,RedisConnector,sequential,8,10000000,0.2,1.0,1709842968.7112021-1709842968.7156298-1709842968.915736-1709842968.9284894-1709842969.7157965-1709842969.7375762-1709842969.7395616:1709842969.739941-1709842969.7411194-1709842969.9411874-1709842969.954602-1709842970.7412522-1709842970.7638543-1709842970.7659419:1709842970.7663097-1709842970.767444-1709842970.96752-1709842970.9797003-1709842971.767589-1709842971.789301-1709842971.7913349:1709842971.7917073-1709842971.7929578-1709842971.9930212-1709842972.0028806-1709842972.793088-1709842972.8152444-1709842972.817317:1709842972.8176863-1709842972.8188462-1709842973.0189204-1709842973.0287855-1709842973.8189876-1709842973.8405354-1709842973.8424525:1709842973.842814-1709842973.8439162-1709842974.0439813-1709842974.0537665-1709842974.8440452-1709842974.8654885-1709842974.8675618:1709842974.8679376-1709842974.8690877-1709842975.0691607-1709842975.0803432-1709842975.86923-1709842975.8916073-1709842975.8938384:1709842975.89422-1709842975.8954175-1709842976.0954866-1709842976.1053843-1709842976.8955564-1709842976.9170122-1709842976.918974,8236.122768
