unix_timestamp,total_bytes,available_bytes,used_bytes,free_bytes
1709952163.0993001,16320466944,14636929024,1411080192,14634635264
1709952163.109491,16320466944,14616285184,1431724032,14613991424
1709952163.1196423,16320466944,14602866688,1445142528,14600572928
1709952163.1298048,16320466944,14602866688,1445142528,14600572928
1709952163.139952,16320466944,14592671744,1455337472,14590377984
1709952163.1500988,16320466944,14580088832,1467920384,14577795072
1709952163.160256,16320466944,14563311616,1484697600,14561017856
1709952163.170403,16320466944,14550728704,1497280512,14548434944
1709952163.1805415,16320466944,14542340096,1505669120,14540046336
1709952163.1906803,16320466944,14529757184,1518252032,14527463424
1709952163.200826,16320466944,14512979968,1535029248,14510686208
1709952163.2109745,16320466944,14499106816,1548902400,14496813056
1709952163.221122,16320466944,14477877248,1570131968,14475583488
1709952163.2312815,16320466944,14452711424,1595297792,14450417664
1709952163.2414298,16320466944,14431739904,1616269312,14429446144
1709952163.2515697,16320466944,14406316032,1641693184,14404022272
1709952163.261717,16320466944,14484250624,1563758592,14481956864
1709952163.2718625,16320466944,14467473408,1580535808,14465179648
1709952163.2820275,16320466944,14442307584,1605701632,14440013824
1709952163.292199,16320466944,14421336064,1626673152,14419042304
1709952163.3023705,16320466944,14400364544,1647644672,14398070784
1709952163.3125348,16320466944,14483324928,1564684288,14481031168
1709952163.3226833,16320466944,14449770496,1598238720,14447476736
1709952163.332818,16320466944,14420410368,1627598848,14418116608
1709952163.3429532,16320466944,14382624768,1665384448,14380331008
1709952163.353121,16320466944,14346956800,1701052416,14344663040
1709952163.363273,16320466944,14304292864,1743716352,14301999104
1709952163.373428,16320466944,14390501376,1657507840,14388207616
1709952163.3835685,16320466944,14368309248,1679699968,14366015488
1709952163.3937297,16320466944,14351794176,1696215040,14349500416
1709952163.4038727,16320466944,14335279104,1712730112,14332985344
1709952163.4140098,16320466944,14313086976,1734922240,14310793216
1709952163.4241517,16320466944,14281089024,1766920192,14278795264
1709952163.4342966,16320466944,14249037824,1798934528,14246727680
1709952163.4444802,16320466944,14197563392,1850408960,14195253248
1709952163.4547865,16320466944,14217625600,1830346752,14215315456
1709952163.4649513,16320466944,14153678848,1894293504,14151368704
1709952163.475113,16320466944,14094958592,1953013760,14092648448
1709952163.4852526,16320466944,14105935872,1942036480,14103625728
1709952163.4953997,16320466944,14225600512,1822371840,14223290368
1709952163.5055375,16320466944,14293073920,1754898432,14290763776
1709952163.5156763,16320466944,14293073920,1754898432,14290763776
1709952163.5258243,16320466944,14293073920,1754898432,14290763776
1709952163.5359564,16320466944,14293073920,1754898432,14290763776
1709952163.5460844,16320466944,14293073920,1754898432,14290763776
1709952163.5562117,16320466944,14293073920,1754898432,14290763776
1709952163.5663455,16320466944,14293073920,1754898432,14290763776
1709952163.5764713,16320466944,14293073920,1754898432,14290763776
1709952163.586642,16320466944,14293073920,1754898432,14290763776
1709952163.596832,16320466944,14292557824,1755414528,14290247680
1709952163.6069717,16320466944,14292557824,1755414528,14290247680
1709952163.617122,16320466944,14292557824,1755414528,14290247680
1709952163.6272585,16320466944,14292557824,1755414528,14290247680
1709952163.6373866,16320466944,14292557824,1755414528,14290247680
1709952163.6475103,16320466944,14292557824,1755414528,14290247680
1709952163.6576538,16320466944,14292557824,1755414528,14290247680
1709952163.6677814,16320466944,14292557824,1755414528,14290247680
1709952163.6779234,16320466944,14292557824,1755414528,14290247680
1709952163.6880586,16320466944,14292557824,1755414528,14290247680
1709952163.6981885,16320466944,14292557824,1755414528,14290247680
1709952163.708318,16320466944,14292557824,1755414528,14290247680
1709952163.7184455,16320466944,14292557824,1755414528,14290247680
1709952163.7285807,16320466944,14292557824,1755414528,14290247680
1709952163.738722,16320466944,14292557824,1755414528,14290247680
1709952163.7488573,16320466944,14292557824,1755414528,14290247680
1709952163.758995,16320466944,14292557824,1755414528,14290247680
1709952163.7691288,16320466944,14292557824,1755414528,14290247680
1709952163.7792892,16320466944,14292557824,1755414528,14290247680
1709952163.789439,16320466944,14292557824,1755414528,14290247680
1709952163.7995932,16320466944,14292557824,1755414528,14290247680
1709952163.8097441,16320466944,14292557824,1755414528,14290247680
1709952163.8198872,16320466944,14292557824,1755414528,14290247680
1709952163.8300366,16320466944,14292557824,1755414528,14290247680
1709952163.840172,16320466944,14292557824,1755414528,14290247680
1709952163.8502965,16320466944,14292557824,1755414528,14290247680
1709952163.8604233,16320466944,14292557824,1755414528,14290247680
1709952163.8705595,16320466944,14292557824,1755414528,14290247680
1709952163.8807473,16320466944,14292557824,1755414528,14290247680
1709952163.8908825,16320466944,14292557824,1755414528,14290247680
1709952163.9010136,16320466944,14292557824,1755414528,14290247680
1709952163.911169,16320466944,14292557824,1755414528,14290247680
1709952163.9213312,16320466944,14292557824,1755414528,14290247680
1709952163.931483,16320466944,14292557824,1755414528,14290247680
1709952163.941616,16320466944,14292557824,1755414528,14290247680
1709952163.9517627,16320466944,14292557824,1755414528,14290247680
1709952163.9618974,16320466944,14292557824,1755414528,14290247680
1709952163.9720516,16320466944,14292557824,1755414528,14290247680
1709952163.9821804,16320466944,14292557824,1755414528,14290247680
1709952163.9923124,16320466944,14292557824,1755414528,14290247680
1709952164.0024378,16320466944,14292557824,1755414528,14290247680
1709952164.0125709,16320466944,14292557824,1755414528,14290247680
1709952164.022713,16320466944,14292557824,1755414528,14290247680
1709952164.0328598,16320466944,14292557824,1755414528,14290247680
1709952164.0429997,16320466944,14292557824,1755414528,14290247680
1709952164.0531433,16320466944,14292557824,1755414528,14290247680
1709952164.063272,16320466944,14292557824,1755414528,14290247680
1709952164.0734818,16320466944,14292557824,1755414528,14290247680
1709952164.083609,16320466944,14290493440,1757478912,14288183296
1709952164.0937436,16320466944,14287396864,1760575488,14285086720
1709952164.1038728,16320466944,14287396864,1760575488,14285086720
1709952164.114,16320466944,14287396864,1760575488,14285086720
1709952164.1241322,16320466944,14287396864,1760575488,14285086720
1709952164.1342576,16320466944,14287396864,1760575488,14285086720
1709952164.1443827,16320466944,14287396864,1760575488,14285086720
1709952164.1545112,16320466944,14287396864,1760575488,14285086720
1709952164.1646369,16320466944,14287396864,1760575488,14285086720
1709952164.1747715,16320466944,14287396864,1760575488,14285086720
1709952164.1848946,16320466944,14287396864,1760575488,14285086720
1709952164.1950185,16320466944,14287396864,1760575488,14285086720
1709952164.205149,16320466944,14287396864,1760575488,14285086720
1709952164.2152748,16320466944,14287396864,1760575488,14285086720
1709952164.2253993,16320466944,14287396864,1760575488,14285086720
1709952164.235531,16320466944,14287396864,1760575488,14285086720
1709952164.2456563,16320466944,14287396864,1760575488,14285086720
1709952164.2557793,16320466944,14287396864,1760575488,14285086720
1709952164.265903,16320466944,14287396864,1760575488,14285086720
1709952164.2760324,16320466944,14287396864,1760575488,14285086720
1709952164.2861578,16320466944,14287396864,1760575488,14285086720
1709952164.2962813,16320466944,14287396864,1760575488,14285086720
1709952164.306407,16320466944,14287396864,1760575488,14285086720
1709952164.316533,16320466944,14287396864,1760575488,14285086720
1709952164.32669,16320466944,14287396864,1760575488,14285086720
1709952164.3368568,16320466944,14287396864,1760575488,14285086720
1709952164.3470006,16320466944,14287396864,1760575488,14285086720
1709952164.357124,16320466944,14287396864,1760575488,14285086720
1709952164.367253,16320466944,14287396864,1760575488,14285086720
1709952164.3774095,16320466944,14287396864,1760575488,14285086720
1709952164.3875496,16320466944,14284898304,1762926592,14282588160
1709952164.3976748,16320466944,14284898304,1762926592,14282588160
1709952164.407803,16320466944,14284898304,1762926592,14282588160
1709952164.417935,16320466944,14284898304,1762926592,14282588160
1709952164.428062,16320466944,14284898304,1762926592,14282588160
1709952164.4381897,16320466944,14284898304,1762926592,14282588160
1709952164.448328,16320466944,14284898304,1762926592,14282588160
1709952164.4584625,16320466944,14284898304,1762926592,14282588160
1709952164.4685876,16320466944,14284898304,1762926592,14282588160
