unix_timestamp,total_bytes,available_bytes,used_bytes,free_bytes
1709935843.8325732,540332154880,523466731520,8057409536,515891953664
1709935843.8428717,540332154880,523443609600,8080531456,515868831744
1709935843.8530734,540332154880,523443101696,8081039360,515868315648
1709935843.863247,540332154880,523441520640,8082620416,515866734592
1709935843.8734174,540332154880,523431583744,8092557312,515856797696
1709935843.8836052,540332154880,523418742784,8105398272,515843956736
1709935843.893773,540332154880,523407998976,8116142080,515833212928
1709935843.9039748,540332154880,523395416064,8128724992,515820630016
1709935843.9141712,540332154880,523384930304,8139210752,515810144256
1709935843.9243531,540332154880,523372347392,8151793664,515797561344
1709935843.9345596,540332154880,523361861632,8162279424,515787075584
1709935843.9447803,540332154880,523349278720,8174862336,515774492672
1709935843.9549954,540332154880,523337502720,8186638336,515762716672
1709935843.9652116,540332154880,523318628352,8205512704,515743842304
1709935843.9754243,540332154880,523299753984,8224387072,515724967936
1709935843.9856236,540332154880,523280621568,8243519488,515705835520
1709935843.9958274,540332154880,523261747200,8262393856,515686961152
1709935844.0059907,540332154880,523244969984,8279171072,515670183936
1709935844.0161736,540332154880,523324145664,8199995392,515749359616
1709935844.0263383,540332154880,523309465600,8214675456,515734679552
1709935844.0365207,540332154880,523292688384,8231452672,515717902336
1709935844.0467002,540332154880,523278008320,8246132736,515703222272
1709935844.056897,540332154880,523261231104,8262909952,515686445056
1709935844.0670984,540332154880,523246551040,8277590016,515671764992
1709935844.0772874,540332154880,523339341824,8184799232,515764555776
1709935844.0874753,540332154880,523257798656,8266342400,515683012608
1709935844.0976646,540332154880,523222753280,8301387776,515647967232
1709935844.1078503,540332154880,523202150400,8321990656,515627364352
1709935844.1180136,540332154880,523187294208,8336846848,515612508160
1709935844.1281962,540332154880,523167776768,8356364288,515592990720
1709935844.1383586,540332154880,523148070912,8376070144,515573284864
1709935844.1485386,540332154880,523138949120,8385191936,515564163072
1709935844.1587017,540332154880,523230547968,8293593088,515655761920
1709935844.168905,540332154880,523220062208,8304078848,515645276160
1709935844.179098,540332154880,523207417856,8316723200,515632631808
1709935844.1892824,540332154880,523197198336,8326942720,515622363136
1709935844.199489,540332154880,523184615424,8339525632,515609780224
1709935844.2096994,540332154880,523174129664,8350011392,515599294464
1709935844.219901,540332154880,523161546752,8362594304,515586711552
1709935844.2301085,540332154880,523151060992,8373080064,515576225792
1709935844.2403471,540332154880,523140575232,8383565824,515565740032
1709935844.2505362,540332154880,523120152576,8403988480,515545317376
1709935844.2607763,540332154880,523101388800,8422752256,515526553600
1709935844.2709777,540332154880,523084611584,8439529472,515509776384
1709935844.2812161,540332154880,523066372096,8457768960,515491536896
1709935844.2914333,540332154880,523047497728,8476643328,515472662528
1709935844.301649,540332154880,523132964864,8391176192,515558129664
1709935844.311843,540332154880,523115929600,8408211456,515541061632
1709935844.3220406,540332154880,523099152384,8424988672,515524284416
1709935844.3322,540332154880,523084472320,8439668736,515509604352
1709935844.3423574,540332154880,523067559936,8456581120,515492577280
1709935844.3525388,540332154880,523052879872,8471261184,515477897216
1709935844.3627014,540332154880,523036102656,8488038400,515461120000
